"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"0500000US13137","Habersham County, Georgia","25752","1307","null","null",
"0500000US13139","Hall County, Georgia","33209","1085","null","null",
"0500000US13141","Hancock County, Georgia","18351","5215","null","null",
"0500000US13143","Haralson County, Georgia","28716","2088","null","null",
"0500000US13145","Harris County, Georgia","38691","2901","null","null",
"0500000US13147","Hart County, Georgia","26166","1621","null","null",
"0500000US13149","Heard County, Georgia","27055","3037","null","null",
"0500000US13151","Henry County, Georgia","32238","916","null","null",
"0500000US13153","Houston County, Georgia","32279","894","null","null",
"0500000US13155","Irwin County, Georgia","22120","2735","null","null",
"0500000US13157","Jackson County, Georgia","32095","1523","null","null",
"0500000US13159","Jasper County, Georgia","26334","2073","null","null",
"0500000US13161","Jeff Davis County, Georgia","21284","2336","null","null",
"0500000US13163","Jefferson County, Georgia","23732","1969","null","null",
"0500000US13165","Jenkins County, Georgia","16325","2169","null","null",
"0500000US13167","Johnson County, Georgia","23557","3242","null","null",
"0500000US13169","Jones County, Georgia","27780","1495","null","null",
"0500000US13171","Lamar County, Georgia","27696","2583","null","null",
"0500000US13173","Lanier County, Georgia","18981","2226","null","null",
"0500000US13175","Laurens County, Georgia","24139","1989","null","null",
"0500000US13177","Lee County, Georgia","31470","1962","null","null",
"0500000US13179","Liberty County, Georgia","23726","929","null","null",
"0500000US13181","Lincoln County, Georgia","23927","1877","null","null",
"0500000US13183","Long County, Georgia","24903","1941","null","null",
"0500000US13185","Lowndes County, Georgia","25033","861","null","null",
"0500000US13187","Lumpkin County, Georgia","30738","4529","null","null",
"0500000US13189","McDuffie County, Georgia","24321","1589","null","null",
"0500000US13191","McIntosh County, Georgia","26632","2366","null","null",
"0500000US13193","Macon County, Georgia","19538","3934","null","null",
"0500000US13195","Madison County, Georgia","25921","1471","null","null",
"0500000US13197","Marion County, Georgia","23694","2562","null","null",
"0500000US13199","Meriwether County, Georgia","23198","1990","null","null",
"0500000US13201","Miller County, Georgia","26933","3149","null","null",
"0500000US13205","Mitchell County, Georgia","22087","1996","null","null",
"0500000US13207","Monroe County, Georgia","37296","3186","null","null",
"0500000US13209","Montgomery County, Georgia","25756","3829","null","null",
"0500000US13211","Morgan County, Georgia","35597","2438","null","null",
"0500000US13213","Murray County, Georgia","24272","1605","null","null",
"0500000US13215","Muscogee County, Georgia","28523","807","null","null",
"0500000US13217","Newton County, Georgia","27441","1146","null","null",
"0500000US13219","Oconee County, Georgia","49429","3523","null","null",
"0500000US13221","Oglethorpe County, Georgia","27907","1765","null","null",
"0500000US13223","Paulding County, Georgia","32316","940","null","null",
"0500000US13225","Peach County, Georgia","27955","2103","null","null",
"0500000US13227","Pickens County, Georgia","36505","2711","null","null",
"0500000US13229","Pierce County, Georgia","24203","2348","null","null",
"0500000US13231","Pike County, Georgia","32150","2653","null","null",
"0500000US13233","Polk County, Georgia","23882","1215","null","null",
"0500000US13235","Pulaski County, Georgia","21513","2845","null","null",
"0500000US13237","Putnam County, Georgia","38351","4878","null","null",
"0500000US13239","Quitman County, Georgia","19782","3089","null","null",
"0500000US13241","Rabun County, Georgia","30057","2849","null","null",
"0500000US13243","Randolph County, Georgia","16454","1819","null","null",
"0500000US13245","Richmond County, Georgia","25874","778","null","null",
"0500000US13247","Rockdale County, Georgia","30961","1467","null","null",
"0500000US13249","Schley County, Georgia","23083","2703","null","null",
"0500000US13251","Screven County, Georgia","24960","2631","null","null",
"0500000US13253","Seminole County, Georgia","30218","13982","null","null",
"0500000US13255","Spalding County, Georgia","32796","5452","null","null",
"0500000US13257","Stephens County, Georgia","24445","1612","null","null",
"0500000US13259","Stewart County, Georgia","19763","4060","null","null",
"0500000US13261","Sumter County, Georgia","21437","1505","null","null",
"0500000US13263","Talbot County, Georgia","26106","3197","null","null",
"0500000US13265","Taliaferro County, Georgia","25109","4360","null","null",
"0500000US13267","Tattnall County, Georgia","21485","1478","null","null",
"0500000US13269","Taylor County, Georgia","22733","2978","null","null",
"0500000US13271","Telfair County, Georgia","16358","2740","null","null",
"0500000US13273","Terrell County, Georgia","21109","2014","null","null",
"0500000US13275","Thomas County, Georgia","29912","1468","null","null",
"0500000US13277","Tift County, Georgia","26154","1458","null","null",
"0500000US13279","Toombs County, Georgia","25974","4976","null","null",
"0500000US13281","Towns County, Georgia","30015","2381","null","null",
"0500000US13283","Treutlen County, Georgia","24309","5720","null","null",
"0500000US13285","Troup County, Georgia","25961","1414","null","null",
"0500000US13287","Turner County, Georgia","20299","1800","null","null",
"0500000US13289","Twiggs County, Georgia","24719","3153","null","null",
"0500000US13291","Union County, Georgia","34630","3926","null","null",
"0500000US13293","Upson County, Georgia","24143","1424","null","null",
"0500000US13295","Walker County, Georgia","26438","1851","null","null",
"0500000US13297","Walton County, Georgia","30719","1014","null","null",
"0500000US13299","Ware County, Georgia","21034","1463","null","null",
"0500000US13301","Warren County, Georgia","24056","3751","null","null",
"0500000US13303","Washington County, Georgia","22460","2005","null","null",
"0500000US13305","Wayne County, Georgia","23201","1284","null","null",
"0500000US13307","Webster County, Georgia","20056","2912","null","null",
"0500000US13309","Wheeler County, Georgia","17652","2318","null","null",
"0500000US13311","White County, Georgia","30415","2008","null","null",
"0500000US13313","Whitfield County, Georgia","25322","1028","null","null",
"0500000US13315","Wilcox County, Georgia","16629","1629","null","null",
"0500000US13317","Wilkes County, Georgia","27914","5029","null","null",
"0500000US13319","Wilkinson County, Georgia","23033","2859","null","null",
"0500000US13321","Worth County, Georgia","26819","2067","null","null",
"0500000US15001","Hawaii County, Hawaii","33913","1220","null","null",
"0500000US15003","Honolulu County, Hawaii","40339","473","null","null",
"0500000US15005","Kalawao County, Hawaii","49700","17005","null","null",
"0500000US15007","Kauai County, Hawaii","35351","1166","null","null",
"0500000US15009","Maui County, Hawaii","38956","1141","null","null",
"0500000US16001","Ada County, Idaho","39979","931","null","null",
"0500000US16003","Adams County, Idaho","32594","3430","null","null",
"0500000US16005","Bannock County, Idaho","27544","995","null","null",
"0500000US16007","Bear Lake County, Idaho","27793","2428","null","null",
"0500000US16009","Benewah County, Idaho","25269","1498","null","null",
"0500000US16011","Bingham County, Idaho","26098","1425","null","null",
"0500000US16013","Blaine County, Idaho","40739","4225","null","null",
"0500000US16015","Boise County, Idaho","33418","2165","null","null",
"0500000US16017","Bonner County, Idaho","31671","1590","null","null",
"0500000US16019","Bonneville County, Idaho","29989","1083","null","null",
"0500000US16021","Boundary County, Idaho","27426","4086","null","null",
"0500000US16023","Butte County, Idaho","26419","4434","null","null",
"0500000US16025","Camas County, Idaho","29680","9530","null","null",
"0500000US16027","Canyon County, Idaho","25777","619","null","null",
"0500000US16029","Caribou County, Idaho","27357","1670","null","null",
"0500000US16031","Cassia County, Idaho","25913","2039","null","null",
"0500000US16033","Clark County, Idaho","22148","3506","null","null",
"0500000US16035","Clearwater County, Idaho","26337","2179","null","null",
"0500000US16037","Custer County, Idaho","23356","2721","null","null",
"0500000US16039","Elmore County, Idaho","24777","1159","null","null",
"0500000US16041","Franklin County, Idaho","24537","1639","null","null",
"0500000US16043","Fremont County, Idaho","24371","1447","null","null",
"0500000US16045","Gem County, Idaho","29625","2680","null","null",
"0500000US16047","Gooding County, Idaho","25877","1926","null","null",
"0500000US16049","Idaho County, Idaho","26346","1615","null","null",
"0500000US16051","Jefferson County, Idaho","26438","1651","null","null",
"0500000US16053","Jerome County, Idaho","25582","2004","null","null",
"0500000US16055","Kootenai County, Idaho","33131","969","null","null",
"0500000US16057","Latah County, Idaho","31027","1402","null","null",
"0500000US16059","Lemhi County, Idaho","29145","3193","null","null",
"0500000US16061","Lewis County, Idaho","26272","1944","null","null",
"0500000US16063","Lincoln County, Idaho","24795","1699","null","null",
"0500000US16065","Madison County, Idaho","20983","2766","null","null",
"0500000US16067","Minidoka County, Idaho","25033","1903","null","null",
"0500000US16069","Nez Perce County, Idaho","33304","1819","null","null",
"0500000US16071","Oneida County, Idaho","26742","2668","null","null",
"0500000US16073","Owyhee County, Idaho","24760","2203","null","null",
"0500000US16075","Payette County, Idaho","28291","1599","null","null",
"0500000US16077","Power County, Idaho","23650","1653","null","null",
"0500000US16079","Shoshone County, Idaho","25411","1995","null","null",
"0500000US16081","Teton County, Idaho","34714","2775","null","null",
"0500000US16083","Twin Falls County, Idaho","29436","1807","null","null",
"0500000US16085","Valley County, Idaho","30630","3330","null","null",
"0500000US16087","Washington County, Idaho","23918","1831","null","null",
"0500000US17001","Adams County, Illinois","32249","1136","null","null",
"0500000US17003","Alexander County, Illinois","20271","2746","null","null",
"0500000US17005","Bond County, Illinois","27335","2004","null","null",
"0500000US17007","Boone County, Illinois","34116","1270","null","null",
"0500000US17009","Brown County, Illinois","23615","2704","null","null",
"0500000US17011","Bureau County, Illinois","31686","1135","null","null",
"0500000US17013","Calhoun County, Illinois","30621","2822","null","null",
"0500000US17015","Carroll County, Illinois","28567","1787","null","null",
"0500000US17017","Cass County, Illinois","26979","1321","null","null",
"0500000US17019","Champaign County, Illinois","32971","699","null","null",
