RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
1283,286,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,121462,122157,122860,123460,123838,124093,124019,123805,123945,124372,125218,125951,126877,128023,129006,129915,130955,132214,133481,134257,134899,135410,135787,135870,136325,136835,137866,137981,138104,138087,138740,139382,139936,140595,141460,142497,143188,144082,144416,144569,143877,143371,143230,144325,145458,146976,148456,150856,153394,156975,159816,164196,168406,172304,174800,176852,180799,183785,184985,184411,185100,187284,190508,192545,193980,195056,197180,199012,199418,199803
1480,287,Warren County,county,OH,OH,"Cincinnati, OH-KY-IN",39,165,216827,217691,218586,219177,219735,220226,221284,222730,224543,225926,227866,229129,229769,230427,231187,233210,234663,235610,236022,236655,237251,238133,238151,239147,240217,242003,243191,244078,244426,245375,245942,246688,248169,249269,249700,249552,249845,251044,252352,254118,256722,259412,262072,264373,266010,268905,272339,276317,279820,283382,286808,289405,290934,293943,298437,303490,308199,312145,316351,319692,322990,325650,328591,332918,338281,343061,346089,348617,350207,351315
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,259476,259398,259360,259574,260181,261709,262839,264131,265359,266241,266930,266793,268162,269187,270475,270809,271103,271772,271890,271802,271230,271148,271831,273065,273498,273749,272922,272658,272633,274093,274774,274645,273559,273087,272843,272828,272400,272989,275719,277797,277780,276159,276615,279742,283568,290311,296243,302474,306550,310475,315120,317807,322981,327065,333934,338290,342208,344263,345655,347251,348027,351527,354537,358278,362514,368848,375120,377591,378088,377625
1711,289,Forsyth County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,117,329968,330459,330679,332692,334535,336134,337717,339006,340412,341617,342794,344776,346766,348184,349955,351942,354070,354575,354355,355203,356397,358173,359257,359630,359830,361342,362363,362576,360695,360554,361206,363156,364086,364659,365150,366050,366755,365489,365469,367493,370846,373244,374992,377051,380906,385026,390733,395479,400175,405407,411587,420582,430493,442969,455972,470415,483598,496006,506679,517969,528928,540570,555817,571800,586711,596024,600643,601259,599197,597013
2112,290,Yavapai County,county,AZ,AZ,"Prescott Valley-Prescott, AZ",4,25,260532,262867,265173,267938,269766,270918,272471,274314,276508,277929,280216,281567,284146,286100,288249,289033,290270,292039,294099,295405,296586,298460,300564,302768,303657,304660,305265,306203,307456,309254,310692,311532,312009,312042,312225,312608,315245,318570,322073,323872,325437,325752,327703,329548,334450,340928,349076,357697,364900,374205,382628,394018,402675,414985,425661,437987,447147,455717,462224,467098,472378,479818,489130,498330,505339,508622,510865,507794,506561,506134
3109,291,New Hanover County,county,NC,NC,"Wilmington, NC",37,129,223353,223702,224558,225915,226876,228381,230224,232179,233891,234822,236014,237322,240662,243604,244696,243879,243169,243521,243829,244020,244375,245562,247011,248516,248970,249479,249868,251134,252165,253905,255125,256646,257810,258864,259921,261658,263224,265357,266354,267251,268153,268836,270490,271151,273076,275150,277864,279456,281318,284383,289450,294385,298844,302770,309200,317056,325173,330902,337142,343281,350754,357839,366898,375447,382949,389047,394483,398891,400010,402310
725,292,Smith County,county,TX,TX,"Tyler, TX",48,423,164510,,162527,161586,162532,164098,165411,165984,165942,165712,166612,167586,168813,169486,170469,171126,171930,171978,172111,172318,172657,173105,173027,173107,173125,173451,174480,175895,178718,179924,181909,182780,184927,,179367,176786,178203,179528,180356,181276,181978,182850,183682,185215,187236,189363,191011,191907,192434,193055,194592,196792,199694,202727,206245,210546,214141,216783,218313,219902,223029,227103,231514,236315,240882,245942,249500,252668,255169,257714
2967,293,Montgomery County,county,AL,AL,"Montgomery, AL",1,101,99282,99511,99785,99729,99827,99936,100059,99892,99674,99425,99203,99079,98403,97787,97405,97852,98254,98995,99531,100140,100371,100536,100900,100985,101429,101803,102119,102112,102104,102432,102722,102937,103212,103513,103709,103610,103842,103988,104023,103678,104282,105285,106730,107782,109034,110064,111303,112114,112965,113309,114244,115360,117006,118744,120494,122328,124132,126226,128211,130160,132277,134560,136914,139238,141387,143315,145169,146703,147420,147788
3219,294,Richmond City,county,VA,VA,"Richmond, VA",51,760,199343,199735,199935,201571,202999,204608,205862,207388,208675,210271,212266,214466,214476,215084,214649,216495,218277,221391,224579,227004,229100,230724,231937,232747,233620,233504,234341,234557,235562,236018,237119,238867,240825,242743,244866,246812,249210,251864,254075,254744,253841,253040,253854,255780,258257,260896,263490,266717,270797,275643,280698,283988,286975,290026,293645,295477,296395,298247,302714,307507,314197,319384,324268,326841,330340,333715,336531,337190,337614,336042
418,295,Butte County,county,CA,CA,"Chico, CA",6,7,264762,265786,265882,265400,265316,266155,268129,269849,271431,273415,275414,277965,280769,284114,287684,291061,294238,295152,293708,292057,291784,292918,293573,297320,303840,312755,318801,322955,325940,329335,332453,334449,335791,337246,339283,339496,336761,332563,330030,328887,327847,326330,328296,331765,336903,340854,344084,347144,350484,354760,358572,362300,366888,371936,378875,385133,390538,391713,391861,391546,394272,399520,405721,410236,413073,415108,416711,416229,415289,413973
3080,296,Williamson County,county,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,187,434032,436428,439378,442256,444587,446490,448927,451662,453541,455412,458043,460663,462679,464533,465347,466571,467023,468213,469335,470440,471749,473949,476754,479280,480583,481147,482527,482806,484345,485374,487450,488083,489337,490593,490990,491115,493311,496607,499881,502464,502872,504261,505600,510091,514313,519043,525834,534009,540707,544869,552038,565673,585673,608444,631889,653496,670423,686994,703544,723186,742290,767108,791091,818064,839419,855387,855546,846279,835552,830161
553,297,Henry County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,151,165479,166371,166942,167704,168449,169281,169797,170975,172802,174476,175949,177064,178290,180118,181212,182230,181913,182304,183297,184621,185851,187401,188761,189557,189148,190010,191962,194724,195801,196447,196540,197698,198502,199544,200623,202852,205727,208180,208861,209578,210261,211802,212662,213991,216071,218794,221794,224187,227384,230923,235249,239674,245287,251665,258784,265761,272740,281390,289335,297220,303652,309609,316079,321555,329648,335731,340530,342318,343265,342752
1412,298,Sussex County,county,DE,DE,"Salisbury, MD-DE",10,5,285554,285783,286324,,285061,284810,,288038,289272,290598,292035,293343,294182,295267,297719,300057,301456,300605,299839,299466,300291,301240,301983,303147,304062,304318,303712,303918,304013,304410,304104,304063,304088,304277,304753,305406,305972,306433,306768,307308,309141,311251,314019,316385,320337,324687,329070,332340,334788,335059,338975,347687,359551,369711,377015,385229,393221,400884,408025,413382,418390,424655,433232,441153,445971,448249,449731,450510,451479,452325
2744,299,Jefferson County,county,MO,MO,"St. Louis, MO-IL",29,99,164506,165434,165919,166338,166680,166815,166589,166670,166869,167207,167359,167722,167793,167712,167819,168081,168666,169115,170132,170866,171995,172633,173543,174229,175222,176383,177461,178241,178803,179350,180014,180667,181006,181450,181962,183177,184194,185159,185810,186464,186271,186507,186900,188441,189960,191380,192887,194127,195651,197820,201374,205680,209331,211741,214244,216585,219251,221387,223903,226477,229260,231944,234297,236202,238776,240967,242117,241436,241475,242688
235,300,Linn County,county,IA,IA,"Cedar Rapids, IA",19,113,147723,148515,149411,150560,151517,152020,152272,152496,152748,152989,153437,153839,154076,154337,154502,154845,155139,155443,156116,156787,157596,158357,158934,159573,159965,160783,161602,162349,162236,162273,162261,162518,162604,162648,163150,163652,164334,164540,164456,164003,164274,164941,165738,166074,166460,167410,168269,169579,171322,174251,176626,178891,180624,182469,184363,185730,187493,189812,193049,195878,197695,198681,200785,203789,207037,208535,208967,208964,209681,209276
890,301,Brazos County,county,TX,TX,"College Station-Bryan, TX",48,41,207455,208775,210086,210940,211877,212205,213025,213762,214993,216043,217340,218780,220058,221051,221832,222583,223318,223869,224188,224389,224727,225515,226697,227892,228792,229111,229411,229688,230269,230633,230961,231343,232174,,,,,220108,220562,221151,222185,223515,224998,226181,227677,229544,231695,233483,234588,235019,235573,236343,237621,239323,241515,243973,246954,250007,253186,256377,259643,263818,268193,273154,277499,282130,286074,289674,292461,295618
2086,302,Whatcom County,county,WA,WA,"Bellingham, WA",53,73,324028,327405,332041,337818,342591,345895,349406,352909,355516,356181,357456,360211,361543,363570,365976,371326,375714,380122,382963,385713,387843,391663,394462,396384,399172,402790,406648,408323,409129,409952,411096,412272,414318,415853,418350,421759,425317,427414,429247,431523,433450,432560,433153,437896,444244,453002,459800,468641,473597,483221,489183,498347,501443,512108,521603,536717,548832,562772,574024,585482,596835,608684,617991,626246,632142,638475,642681,644265,643364,641064
1032,303,Gaston County,county,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",37,71,139921,141213,141883,142034,142130,142949,143453,144625,145636,147114,148156,149148,150244,151850,153745,155827,157770,159637,161364,162775,164524,165877,167888,169340,171085,172685,173617,174037,174298,174994,176132,177095,177980,178434,178600,179735,181324,183022,183686,184633,185085,186696,187903,190411,192321,194728,196676,199569,202686,206609,209291,212713,216477,221960,227462,233038,238496,243648,249839,255582,261655,267600,273911,281198,287191,292754,296234,298719,300581,301882
340,304,Yolo County,county,CA,CA,"Sacramento-Roseville-Folsom, CA",6,113,404713,407353,411451,414478,417230,418802,419704,421921,425132,428868,434123,437498,440855,445008,446794,448616,448447,452051,456974,460932,463854,465564,466034,463600,459775,457506,459809,464140,465861,464563,463478,464979,465185,461813,457875,456561,460841,468932,474323,475804,473405,472505,472569,475232,478273,484656,492054,500086,505523,511415,516552,523875,529066,537736,550303,566037,581090,590717,596362,601231,604101,607705,616946,630007,645719,655326,661358,656411,649875,640182
913,305,Canyon County,county,ID,ID,"Boise City, ID",16,27,171682,172526,173045,174336,175707,177301,178887,180392,181751,183045,184370,185609,187510,190285,193909,197138,200670,204286,206407,208429,210603,215137,219379,222214,224957,228067,232111,235085,237116,238272,239534,240703,242142,243792,245803,248635,251933,253785,255721,257389,260216,263234,267451,272180,278028,284019,292236,301531,313490,324276,335330,344978,357598,373629,390360,405393,412969,417105,418961,420170,421364,421428,423029,426703,429462,431651,427981,422041,415343,408074
1809,306,Jackson County,county,OR,OR,"Medford, OR",41,29,282100,283095,284293,286214,288634,290643,292787,294930,296840,299269,300750,301888,302333,303950,306597,308833,310223,310880,311772,313426,313837,315070,315418,317102,318466,319960,320093,319075,318058,317730,317358,316846,315997,316487,317660,320515,321666,323087,324323,326453,328842,330525,333225,335895,339228,342614,346884,351578,355923,362496,368559,375014,379390,385639,392005,399069,405416,412213,418325,424059,428209,431548,435227,439983,443119,444225,442784,440681,438253,435128
2252,307,Dona Ana County,county,NM,NM,"Las Cruces, NM",35,13,168440,167297,166746,166332,166878,167696,169123,170252,170553,170945,170899,171156,170378,170250,170375,171838,172952,174668,175897,177512,179087,181935,185661,189102,191506,191996,191487,190577,190763,191294,192035,191963,191767,188429,184740,180631,179912,179703,181206,182427,183142,183594,184555,186599,189125,192137,195475,197878,199820,201127,203075,205639,208823,212642,216187,219203,221991,225115,228820,231415,233572,235224,238381,241783,245669,249009,253190,257052,260620,263370
2141,308,Berkeley County,county,SC,SC,"Charleston-North Charleston, SC",45,15,197904,196918,196452,197935,199252,200837,202278,203884,205515,207316,208734,209233,210808,213132,215864,217699,218362,219312,219788,221348,222644,223578,224010,224089,224659,225181,226006,226865,227848,228067,228197,228196,228952,229798,230302,230797,231041,231325,231709,232172,232860,234269,236474,239463,241610,243055,244421,246417,249219,252670,256889,262129,267158,272475,277684,282954,287775,292745,298787,304781,310681,316923,323712,330152,335571,339964,342735,344742,346207,347775
2885,309,Barnstable County,county,MA,MA,"Barnstable Town, MA",25,1,402133,405746,407065,408056,407837,409182,411239,413050,414988,414846,416106,418530,422021,424203,424284,423354,422862,425832,430352,434557,437662,439039,438689,437740,437592,435980,435915,437160,441415,443670,443089,441194,439698,438092,437067,436451,439781,443324,447621,448787,449159,448672,450305,455825,463543,472221,480449,489330,497319,507896,518709,532004,547360,565396,581521,593057,601986,611661,621612,630155,637907,643628,653678,665046,676623,684060,690177,694451,696619,697601
1381,310,Shelby County,county,AL,AL,"Birmingham-Hoover, AL",1,117,210414,211555,212403,212797,212980,213061,213236,213683,214387,214961,215646,216331,217010,218188,219395,220951,221759,222507,223362,224378,225613,226347,227003,227693,228415,229023,229686,230785,232146,233245,234327,235581,236998,238567,239666,240861,242257,244021,245056,245528,245684,246152,246821,248104,250249,252942,255541,257722,259543,262503,266372,270898,274368,277139,280554,284696,288363,291919,295280,299996,304045,307319,310311,314733,318756,323197,324891,327408,329957,333477
178,311,Hays County,county,TX,TX,"Austin-Round Rock-Georgetown, TX",48,209,252362,253960,255113,256046,257993,259998,260984,261729,261587,262052,262799,264074,264801,265353,265896,266631,266891,267755,268625,269958,270003,269918,269778,270718,272907,274752,276041,276151,276388,276637,276968,277914,279129,280284,280857,281861,282809,282692,283033,284030,286083,288162,290044,292771,296392,300679,304797,308167,311762,319105,328712,341302,355169,373956,393817,410717,423519,433010,443763,452410,461831,474252,483425,493323,496846,498891,494630,487790,483806,480613
1525,312,Baldwin County,county,AL,AL,"Daphne-Fairhope-Foley, AL",1,3,196413,196320,196041,197059,197891,198775,199609,200523,201432,202574,203872,205304,206868,208462,210231,211187,213339,215583,219702,222952,226047,228036,229603,231038,232262,233331,234378,235164,235935,236772,237248,237740,237704,238199,239168,241204,243199,244777,246239,248064,250108,251664,252345,253695,256004,259283,262329,264873,267384,270503,272970,276712,280593,287430,293587,300057,306962,314271,321474,327653,334662,342094,348187,353359,356647,359519,362992,367468,370530,373853
118,313,Clay County,county,FL,FL,"Jacksonville, FL",12,19,183712,185406,187382,189318,190930,192294,193357,194537,195715,197257,198863,200869,202783,204773,206464,207755,209019,210644,212619,214487,215592,216391,217333,218352,218908,219440,220200,221515,222086,222300,222568,223790,225231,225823,225787,225539,225961,226819,228104,229270,230477,231258,232490,233894,235428,237413,239635,242748,245650,248921,251948,255517,259835,265835,272693,280042,287041,294604,302634,310355,317572,324166,331510,340212,348868,356992,363137,367270,370241,372142
1946,314,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,123892,124289,124669,125419,126095,126779,127453,128572,129798,130777,131292,131712,132231,132859,133276,133849,134994,135930,136449,136799,137780,139474,140858,142089,143427,144699,146222,146984,147912,148529,149085,149287,149361,149926,150846,151955,152837,153782,154708,155709,156289,156773,157357,158405,159824,161595,163849,165571,166353,167900,170323,174449,178063,181916,185097,188386,191236,193692,194900,195693,196988,198708,201303,203496,205549,207106,208897,211030,211633,211359
2949,315,Lackawanna County,county,PA,PA,"Scranton--Wilkes-Barre, PA",42,69,125348,124654,124534,125031,125657,126627,127279,128000,128346,128893,129171,128969,128620,128552,129157,130034,131390,132693,133988,132792,131021,130877,132727,134857,135199,135962,136363,136792,136696,137015,137075,137149,137445,138205,138787,138806,138533,138115,137761,137142,136767,136714,137740,139647,141956,144045,146178,148562,151076,152847,154090,155111,157837,161176,164696,166775,168772,170424,172094,174015,176461,179351,181481,184384,186517,188842,189824,191450,193043,194556
