,Unnamed: 0,fips,name,state_Ab,state,C_S,C_Sa
2769,2769,48493,Wilson County,TX,Texas,"Wilson County,Texas","Wilson County,TX"
2770,2770,48495,Winkler County,TX,Texas,"Winkler County,Texas","Winkler County,TX"
2771,2771,48497,Wise County,TX,Texas,"Wise County,Texas","Wise County,TX"
2772,2772,48499,Wood County,TX,Texas,"Wood County,Texas","Wood County,TX"
2773,2773,48501,Yoakum County,TX,Texas,"Yoakum County,Texas","Yoakum County,TX"
2774,2774,48503,Young County,TX,Texas,"Young County,Texas","Young County,TX"
2775,2775,48505,Zapata County,TX,Texas,"Zapata County,Texas","Zapata County,TX"
2776,2776,48507,Zavala County,TX,Texas,"Zavala County,Texas","Zavala County,TX"
2777,2777,49001,Beaver County,UT,Utah,"Beaver County,Utah","Beaver County,UT"
2778,2778,49003,Box Elder County,UT,Utah,"Box Elder County,Utah","Box Elder County,UT"
2779,2779,49005,Cache County,UT,Utah,"Cache County,Utah","Cache County,UT"
2780,2780,49007,Carbon County,UT,Utah,"Carbon County,Utah","Carbon County,UT"
2781,2781,49009,Daggett County,UT,Utah,"Daggett County,Utah","Daggett County,UT"
2782,2782,49011,Davis County,UT,Utah,"Davis County,Utah","Davis County,UT"
2783,2783,49013,Duchesne County,UT,Utah,"Duchesne County,Utah","Duchesne County,UT"
2784,2784,49015,Emery County,UT,Utah,"Emery County,Utah","Emery County,UT"
2785,2785,49017,Garfield County,UT,Utah,"Garfield County,Utah","Garfield County,UT"
2786,2786,49019,Grand County,UT,Utah,"Grand County,Utah","Grand County,UT"
2787,2787,49021,Iron County,UT,Utah,"Iron County,Utah","Iron County,UT"
2788,2788,49023,Juab County,UT,Utah,"Juab County,Utah","Juab County,UT"
2789,2789,49025,Kane County,UT,Utah,"Kane County,Utah","Kane County,UT"
2790,2790,49027,Millard County,UT,Utah,"Millard County,Utah","Millard County,UT"
2791,2791,49029,Morgan County,UT,Utah,"Morgan County,Utah","Morgan County,UT"
2792,2792,49031,Piute County,UT,Utah,"Piute County,Utah","Piute County,UT"
2793,2793,49033,Rich County,UT,Utah,"Rich County,Utah","Rich County,UT"
2794,2794,49035,Salt Lake County,UT,Utah,"Salt Lake County,Utah","Salt Lake County,UT"
2795,2795,49037,San Juan County,UT,Utah,"San Juan County,Utah","San Juan County,UT"
2796,2796,49039,Sanpete County,UT,Utah,"Sanpete County,Utah","Sanpete County,UT"
2797,2797,49041,Sevier County,UT,Utah,"Sevier County,Utah","Sevier County,UT"
2798,2798,49043,Summit County,UT,Utah,"Summit County,Utah","Summit County,UT"
2799,2799,49045,Tooele County,UT,Utah,"Tooele County,Utah","Tooele County,UT"
2800,2800,49047,Uintah County,UT,Utah,"Uintah County,Utah","Uintah County,UT"
2801,2801,49049,Utah County,UT,Utah,"Utah County,Utah","Utah County,UT"
2802,2802,49051,Wasatch County,UT,Utah,"Wasatch County,Utah","Wasatch County,UT"
2803,2803,49053,Washington County,UT,Utah,"Washington County,Utah","Washington County,UT"
2804,2804,49055,Wayne County,UT,Utah,"Wayne County,Utah","Wayne County,UT"
2805,2805,49057,Weber County,UT,Utah,"Weber County,Utah","Weber County,UT"
2806,2806,50001,Addison County,VT,Vermont,"Addison County,Vermont","Addison County,VT"
2807,2807,50003,Bennington County,VT,Vermont,"Bennington County,Vermont","Bennington County,VT"
2808,2808,50005,Caledonia County,VT,Vermont,"Caledonia County,Vermont","Caledonia County,VT"
2809,2809,50007,Chittenden County,VT,Vermont,"Chittenden County,Vermont","Chittenden County,VT"
2810,2810,50009,Essex County,VT,Vermont,"Essex County,Vermont","Essex County,VT"
2811,2811,50011,Franklin County,VT,Vermont,"Franklin County,Vermont","Franklin County,VT"
2812,2812,50013,Grand Isle County,VT,Vermont,"Grand Isle County,Vermont","Grand Isle County,VT"
2813,2813,50015,Lamoille County,VT,Vermont,"Lamoille County,Vermont","Lamoille County,VT"
2814,2814,50017,Orange County,VT,Vermont,"Orange County,Vermont","Orange County,VT"
2815,2815,50019,Orleans County,VT,Vermont,"Orleans County,Vermont","Orleans County,VT"
2816,2816,50021,Rutland County,VT,Vermont,"Rutland County,Vermont","Rutland County,VT"
2817,2817,50023,Washington County,VT,Vermont,"Washington County,Vermont","Washington County,VT"
2818,2818,50025,Windham County,VT,Vermont,"Windham County,Vermont","Windham County,VT"
2819,2819,50027,Windsor County,VT,Vermont,"Windsor County,Vermont","Windsor County,VT"
2820,2820,51001,Accomack County,VA,Virginia,"Accomack County,Virginia","Accomack County,VA"
2821,2821,51003,Albemarle County,VA,Virginia,"Albemarle County,Virginia","Albemarle County,VA"
2822,2822,51005,Alleghany County,VA,Virginia,"Alleghany County,Virginia","Alleghany County,VA"
2823,2823,51007,Amelia County,VA,Virginia,"Amelia County,Virginia","Amelia County,VA"
2824,2824,51009,Amherst County,VA,Virginia,"Amherst County,Virginia","Amherst County,VA"
2825,2825,51011,Appomattox County,VA,Virginia,"Appomattox County,Virginia","Appomattox County,VA"
2826,2826,51013,Arlington County,VA,Virginia,"Arlington County,Virginia","Arlington County,VA"
2827,2827,51015,Augusta County,VA,Virginia,"Augusta County,Virginia","Augusta County,VA"
2828,2828,51017,Bath County,VA,Virginia,"Bath County,Virginia","Bath County,VA"
2829,2829,51019,Bedford County,VA,Virginia,"Bedford County,Virginia","Bedford County,VA"
2830,2830,51021,Bland County,VA,Virginia,"Bland County,Virginia","Bland County,VA"
2831,2831,51023,Botetourt County,VA,Virginia,"Botetourt County,Virginia","Botetourt County,VA"
2832,2832,51025,Brunswick County,VA,Virginia,"Brunswick County,Virginia","Brunswick County,VA"
2833,2833,51027,Buchanan County,VA,Virginia,"Buchanan County,Virginia","Buchanan County,VA"
2834,2834,51029,Buckingham County,VA,Virginia,"Buckingham County,Virginia","Buckingham County,VA"
2835,2835,51031,Campbell County,VA,Virginia,"Campbell County,Virginia","Campbell County,VA"
2836,2836,51033,Caroline County,VA,Virginia,"Caroline County,Virginia","Caroline County,VA"
2837,2837,51035,Carroll County,VA,Virginia,"Carroll County,Virginia","Carroll County,VA"
2838,2838,51036,Charles City County,VA,Virginia,"Charles City County,Virginia","Charles City County,VA"
2839,2839,51037,Charlotte County,VA,Virginia,"Charlotte County,Virginia","Charlotte County,VA"
2840,2840,51041,Chesterfield County,VA,Virginia,"Chesterfield County,Virginia","Chesterfield County,VA"
2841,2841,51043,Clarke County,VA,Virginia,"Clarke County,Virginia","Clarke County,VA"
2842,2842,51045,Craig County,VA,Virginia,"Craig County,Virginia","Craig County,VA"
2843,2843,51047,Culpeper County,VA,Virginia,"Culpeper County,Virginia","Culpeper County,VA"
2844,2844,51049,Cumberland County,VA,Virginia,"Cumberland County,Virginia","Cumberland County,VA"
2845,2845,51051,Dickenson County,VA,Virginia,"Dickenson County,Virginia","Dickenson County,VA"
2846,2846,51053,Dinwiddie County,VA,Virginia,"Dinwiddie County,Virginia","Dinwiddie County,VA"
2847,2847,51057,Essex County,VA,Virginia,"Essex County,Virginia","Essex County,VA"
2848,2848,51059,Fairfax County,VA,Virginia,"Fairfax County,Virginia","Fairfax County,VA"
2849,2849,51061,Fauquier County,VA,Virginia,"Fauquier County,Virginia","Fauquier County,VA"
2850,2850,51063,Floyd County,VA,Virginia,"Floyd County,Virginia","Floyd County,VA"
2851,2851,51065,Fluvanna County,VA,Virginia,"Fluvanna County,Virginia","Fluvanna County,VA"
2852,2852,51067,Franklin County,VA,Virginia,"Franklin County,Virginia","Franklin County,VA"
2853,2853,51069,Frederick County,VA,Virginia,"Frederick County,Virginia","Frederick County,VA"
2854,2854,51071,Giles County,VA,Virginia,"Giles County,Virginia","Giles County,VA"
2855,2855,51073,Gloucester County,VA,Virginia,"Gloucester County,Virginia","Gloucester County,VA"
2856,2856,51075,Goochland County,VA,Virginia,"Goochland County,Virginia","Goochland County,VA"
2857,2857,51077,Grayson County,VA,Virginia,"Grayson County,Virginia","Grayson County,VA"
2858,2858,51079,Greene County,VA,Virginia,"Greene County,Virginia","Greene County,VA"
2859,2859,51081,Greensville County,VA,Virginia,"Greensville County,Virginia","Greensville County,VA"
2860,2860,51083,Halifax County,VA,Virginia,"Halifax County,Virginia","Halifax County,VA"
2861,2861,51085,Hanover County,VA,Virginia,"Hanover County,Virginia","Hanover County,VA"
2862,2862,51087,Henrico County,VA,Virginia,"Henrico County,Virginia","Henrico County,VA"
2863,2863,51089,Henry County,VA,Virginia,"Henry County,Virginia","Henry County,VA"
2864,2864,51091,Highland County,VA,Virginia,"Highland County,Virginia","Highland County,VA"
2865,2865,51093,Isle of Wight County,VA,Virginia,"Isle of Wight County,Virginia","Isle of Wight County,VA"
2866,2866,51095,James City County,VA,Virginia,"James City County,Virginia","James City County,VA"
2867,2867,51097,King and Queen County,VA,Virginia,"King and Queen County,Virginia","King and Queen County,VA"
2868,2868,51099,King George County,VA,Virginia,"King George County,Virginia","King George County,VA"
2869,2869,51101,King William County,VA,Virginia,"King William County,Virginia","King William County,VA"
2870,2870,51103,Lancaster County,VA,Virginia,"Lancaster County,Virginia","Lancaster County,VA"
2871,2871,51105,Lee County,VA,Virginia,"Lee County,Virginia","Lee County,VA"
2872,2872,51107,Loudoun County,VA,Virginia,"Loudoun County,Virginia","Loudoun County,VA"
2873,2873,51109,Louisa County,VA,Virginia,"Louisa County,Virginia","Louisa County,VA"
2874,2874,51111,Lunenburg County,VA,Virginia,"Lunenburg County,Virginia","Lunenburg County,VA"
2875,2875,51113,Madison County,VA,Virginia,"Madison County,Virginia","Madison County,VA"
2876,2876,51115,Mathews County,VA,Virginia,"Mathews County,Virginia","Mathews County,VA"
2877,2877,51117,Mecklenburg County,VA,Virginia,"Mecklenburg County,Virginia","Mecklenburg County,VA"
2878,2878,51119,Middlesex County,VA,Virginia,"Middlesex County,Virginia","Middlesex County,VA"
2879,2879,51121,Montgomery County,VA,Virginia,"Montgomery County,Virginia","Montgomery County,VA"
2880,2880,51125,Nelson County,VA,Virginia,"Nelson County,Virginia","Nelson County,VA"
2881,2881,51127,New Kent County,VA,Virginia,"New Kent County,Virginia","New Kent County,VA"
2882,2882,51131,Northampton County,VA,Virginia,"Northampton County,Virginia","Northampton County,VA"
2883,2883,51133,Northumberland County,VA,Virginia,"Northumberland County,Virginia","Northumberland County,VA"
2884,2884,51135,Nottoway County,VA,Virginia,"Nottoway County,Virginia","Nottoway County,VA"
2885,2885,51137,Orange County,VA,Virginia,"Orange County,Virginia","Orange County,VA"
2886,2886,51139,Page County,VA,Virginia,"Page County,Virginia","Page County,VA"
2887,2887,51141,Patrick County,VA,Virginia,"Patrick County,Virginia","Patrick County,VA"
2888,2888,51143,Pittsylvania County,VA,Virginia,"Pittsylvania County,Virginia","Pittsylvania County,VA"
2889,2889,51145,Powhatan County,VA,Virginia,"Powhatan County,Virginia","Powhatan County,VA"
2890,2890,51147,Prince Edward County,VA,Virginia,"Prince Edward County,Virginia","Prince Edward County,VA"
2891,2891,51149,Prince George County,VA,Virginia,"Prince George County,Virginia","Prince George County,VA"
2892,2892,51153,Prince William County,VA,Virginia,"Prince William County,Virginia","Prince William County,VA"
2893,2893,51155,Pulaski County,VA,Virginia,"Pulaski County,Virginia","Pulaski County,VA"
2894,2894,51157,Rappahannock County,VA,Virginia,"Rappahannock County,Virginia","Rappahannock County,VA"
2895,2895,51159,Richmond County,VA,Virginia,"Richmond County,Virginia","Richmond County,VA"
2896,2896,51161,Roanoke County,VA,Virginia,"Roanoke County,Virginia","Roanoke County,VA"
2897,2897,51163,Rockbridge County,VA,Virginia,"Rockbridge County,Virginia","Rockbridge County,VA"
2898,2898,51165,Rockingham County,VA,Virginia,"Rockingham County,Virginia","Rockingham County,VA"
2899,2899,51167,Russell County,VA,Virginia,"Russell County,Virginia","Russell County,VA"
2900,2900,51169,Scott County,VA,Virginia,"Scott County,Virginia","Scott County,VA"
2901,2901,51171,Shenandoah County,VA,Virginia,"Shenandoah County,Virginia","Shenandoah County,VA"
2902,2902,51173,Smyth County,VA,Virginia,"Smyth County,Virginia","Smyth County,VA"
2903,2903,51175,Southampton County,VA,Virginia,"Southampton County,Virginia","Southampton County,VA"
2904,2904,51177,Spotsylvania County,VA,Virginia,"Spotsylvania County,Virginia","Spotsylvania County,VA"
2905,2905,51179,Stafford County,VA,Virginia,"Stafford County,Virginia","Stafford County,VA"
2906,2906,51181,Surry County,VA,Virginia,"Surry County,Virginia","Surry County,VA"
2907,2907,51183,Sussex County,VA,Virginia,"Sussex County,Virginia","Sussex County,VA"
2908,2908,51185,Tazewell County,VA,Virginia,"Tazewell County,Virginia","Tazewell County,VA"
2909,2909,51187,Warren County,VA,Virginia,"Warren County,Virginia","Warren County,VA"
2910,2910,51191,Washington County,VA,Virginia,"Washington County,Virginia","Washington County,VA"
2911,2911,51193,Westmoreland County,VA,Virginia,"Westmoreland County,Virginia","Westmoreland County,VA"
2912,2912,51195,Wise County,VA,Virginia,"Wise County,Virginia","Wise County,VA"
2913,2913,51197,Wythe County,VA,Virginia,"Wythe County,Virginia","Wythe County,VA"
2914,2914,51199,York County,VA,Virginia,"York County,Virginia","York County,VA"
2915,2915,51510,Alexandria city,VA,Virginia,"Alexandria city,Virginia","Alexandria city,VA"
2916,2916,51515,Bedford city,VA,Virginia,"Bedford city,Virginia","Bedford city,VA"
2917,2917,51520,Bristol city,VA,Virginia,"Bristol city,Virginia","Bristol city,VA"
2918,2918,51530,Buena Vista city,VA,Virginia,"Buena Vista city,Virginia","Buena Vista city,VA"
2919,2919,51540,Charlottesville city,VA,Virginia,"Charlottesville city,Virginia","Charlottesville city,VA"
2920,2920,51550,Chesapeake city,VA,Virginia,"Chesapeake city,Virginia","Chesapeake city,VA"
2921,2921,51570,Colonial Heights city,VA,Virginia,"Colonial Heights city,Virginia","Colonial Heights city,VA"
2922,2922,51580,Covington city,VA,Virginia,"Covington city,Virginia","Covington city,VA"
2923,2923,51590,Danville city,VA,Virginia,"Danville city,Virginia","Danville city,VA"
2924,2924,51595,Emporia city,VA,Virginia,"Emporia city,Virginia","Emporia city,VA"
2925,2925,51600,Fairfax city,VA,Virginia,"Fairfax city,Virginia","Fairfax city,VA"
2926,2926,51610,Falls Church city,VA,Virginia,"Falls Church city,Virginia","Falls Church city,VA"
2927,2927,51620,Franklin city,VA,Virginia,"Franklin city,Virginia","Franklin city,VA"
2928,2928,51630,Fredericksburg city,VA,Virginia,"Fredericksburg city,Virginia","Fredericksburg city,VA"
2929,2929,51640,Galax city,VA,Virginia,"Galax city,Virginia","Galax city,VA"
2930,2930,51650,Hampton city,VA,Virginia,"Hampton city,Virginia","Hampton city,VA"
2931,2931,51660,Harrisonburg city,VA,Virginia,"Harrisonburg city,Virginia","Harrisonburg city,VA"
2932,2932,51670,Hopewell city,VA,Virginia,"Hopewell city,Virginia","Hopewell city,VA"
2933,2933,51678,Lexington city,VA,Virginia,"Lexington city,Virginia","Lexington city,VA"
2934,2934,51680,Lynchburg city,VA,Virginia,"Lynchburg city,Virginia","Lynchburg city,VA"
2935,2935,51683,Manassas city,VA,Virginia,"Manassas city,Virginia","Manassas city,VA"
2936,2936,51685,Manassas Park city,VA,Virginia,"Manassas Park city,Virginia","Manassas Park city,VA"
2937,2937,51690,Martinsville city,VA,Virginia,"Martinsville city,Virginia","Martinsville city,VA"
2938,2938,51700,Newport News city,VA,Virginia,"Newport News city,Virginia","Newport News city,VA"
2939,2939,51710,Norfolk city,VA,Virginia,"Norfolk city,Virginia","Norfolk city,VA"
2940,2940,51720,Norton city,VA,Virginia,"Norton city,Virginia","Norton city,VA"
2941,2941,51730,Petersburg city,VA,Virginia,"Petersburg city,Virginia","Petersburg city,VA"
2942,2942,51735,Poquoson city,VA,Virginia,"Poquoson city,Virginia","Poquoson city,VA"
2943,2943,51740,Portsmouth city,VA,Virginia,"Portsmouth city,Virginia","Portsmouth city,VA"
2944,2944,51750,Radford city,VA,Virginia,"Radford city,Virginia","Radford city,VA"
2945,2945,51760,Richmond city,VA,Virginia,"Richmond city,Virginia","Richmond city,VA"
2946,2946,51770,Roanoke city,VA,Virginia,"Roanoke city,Virginia","Roanoke city,VA"
2947,2947,51775,Salem city,VA,Virginia,"Salem city,Virginia","Salem city,VA"
2948,2948,51790,Staunton city,VA,Virginia,"Staunton city,Virginia","Staunton city,VA"
2949,2949,51800,Suffolk city,VA,Virginia,"Suffolk city,Virginia","Suffolk city,VA"
2950,2950,51810,Virginia Beach city,VA,Virginia,"Virginia Beach city,Virginia","Virginia Beach city,VA"
2951,2951,51820,Waynesboro city,VA,Virginia,"Waynesboro city,Virginia","Waynesboro city,VA"
2952,2952,51830,Williamsburg city,VA,Virginia,"Williamsburg city,Virginia","Williamsburg city,VA"
2953,2953,51840,Winchester city,VA,Virginia,"Winchester city,Virginia","Winchester city,VA"
2954,2954,53001,Adams County,WA,Washington,"Adams County,Washington","Adams County,WA"
2955,2955,53003,Asotin County,WA,Washington,"Asotin County,Washington","Asotin County,WA"
2956,2956,53005,Benton County,WA,Washington,"Benton County,Washington","Benton County,WA"
2957,2957,53007,Chelan County,WA,Washington,"Chelan County,Washington","Chelan County,WA"
2958,2958,53009,Clallam County,WA,Washington,"Clallam County,Washington","Clallam County,WA"
2959,2959,53011,Clark County,WA,Washington,"Clark County,Washington","Clark County,WA"
2960,2960,53013,Columbia County,WA,Washington,"Columbia County,Washington","Columbia County,WA"
2961,2961,53015,Cowlitz County,WA,Washington,"Cowlitz County,Washington","Cowlitz County,WA"
2962,2962,53017,Douglas County,WA,Washington,"Douglas County,Washington","Douglas County,WA"
2963,2963,53019,Ferry County,WA,Washington,"Ferry County,Washington","Ferry County,WA"
2964,2964,53021,Franklin County,WA,Washington,"Franklin County,Washington","Franklin County,WA"
2965,2965,53023,Garfield County,WA,Washington,"Garfield County,Washington","Garfield County,WA"
2966,2966,53025,Grant County,WA,Washington,"Grant County,Washington","Grant County,WA"
2967,2967,53027,Grays Harbor County,WA,Washington,"Grays Harbor County,Washington","Grays Harbor County,WA"
2968,2968,53029,Island County,WA,Washington,"Island County,Washington","Island County,WA"
