,Unnamed: 0,fips,date,cases,fip-year-month,fip-year
15957,2020,31051,8,1784,31051-2020-8,31051-2020
15958,2020,31051,9,2342,31051-2020-9,31051-2020
15959,2020,31051,10,4376,31051-2020-10,31051-2020
15960,2020,31051,11,8673,31051-2020-11,31051-2020
15961,2020,31051,12,14037,31051-2020-12,31051-2020
15962,2020,31053,3,14,31053-2020-3,31053-2020
15963,2020,31053,4,616,31053-2020-4,31053-2020
15964,2020,31053,5,7719,31053-2020-5,31053-2020
15965,2020,31053,6,18480,31053-2020-6,31053-2020
15966,2020,31053,7,22276,31053-2020-7,31053-2020
15967,2020,31053,8,26000,31053-2020-8,31053-2020
15968,2020,31053,9,31313,31053-2020-9,31053-2020
15969,2020,31053,10,45207,31053-2020-10,31053-2020
15970,2020,31053,11,70691,31053-2020-11,31053-2020
15971,2020,31053,12,105089,31053-2020-12,31053-2020
15972,2020,31055,2,151,31055-2020-2,31055-2020
15973,2020,31055,3,1187,31055-2020-3,31055-2020
15974,2020,31055,4,8976,31055-2020-4,31055-2020
15975,2020,31055,5,71469,31055-2020-5,31055-2020
15976,2020,31055,6,176895,31055-2020-6,31055-2020
