,fips,date,cases
2021,13283,9,35237
2021,13283,10,38038
2021,13283,11,37357
2021,13283,12,38973
2021,13285,1,181514
2021,13285,2,189794
2021,13285,3,221698
2021,13285,4,220913
2021,13285,5,234119
2021,13285,6,228647
2021,13285,7,242617
2021,13285,8,274935
2021,13285,9,309436
2021,13285,10,333817
2021,13285,11,327347
2021,13285,12,348556
2021,13287,1,25113
2021,13287,2,26433
2021,13287,3,30356
2021,13287,4,29844
2021,13287,5,31918
2021,13287,6,31276
2021,13287,7,33178
2021,13287,8,39537
2021,13287,9,47426
2021,13287,10,52260
2021,13287,11,51695
2021,13287,12,54661
2021,13289,1,16138
2021,13289,2,16806
2021,13289,3,21257
2021,13289,4,21166
2021,13289,5,22446
2021,13289,6,21872
2021,13289,7,22984
2021,13289,8,26635
2021,13289,9,30467
2021,13289,10,33244
2021,13289,11,32953
2021,13289,12,34678
2021,13291,1,52743
2021,13291,2,56231
2021,13291,3,65826
2021,13291,4,65223
2021,13291,5,69586
2021,13291,6,68525
2021,13291,7,72139
2021,13291,8,79659
2021,13291,9,98285
2021,13291,10,108760
2021,13291,11,107175
2021,13291,12,114450
2021,13293,1,84132
2021,13293,2,88066
2021,13293,3,102277
2021,13293,4,102142
2021,13293,5,108040
2021,13293,6,105573
2021,13293,7,110001
2021,13293,8,124623
2021,13293,9,152137
2021,13293,10,166830
2021,13293,11,163671
2021,13293,12,172767
2021,13295,1,155309
2021,13295,2,175218
2021,13295,3,213800
2021,13295,4,219019
2021,13295,5,237204
2021,13295,6,235532
2021,13295,7,247990
2021,13295,8,268606
2021,13295,9,306216
2021,13295,10,343804
2021,13295,11,346600
2021,13295,12,374963
2021,13297,1,224237
2021,13297,2,251435
2021,13297,3,310855
2021,13297,4,314685
2021,13297,5,334210
2021,13297,6,326346
2021,13297,7,341076
2021,13297,8,374871
2021,13297,9,420762
2021,13297,10,464016
2021,13297,11,459214
2021,13297,12,492097
2021,13299,1,120426
2021,13299,2,125598
2021,13299,3,145695
2021,13299,4,144259
2021,13299,5,152209
2021,13299,6,149299
2021,13299,7,157136
2021,13299,8,183642
2021,13299,9,210519
2021,13299,10,230626
2021,13299,11,227457
2021,13299,12,237021
2021,13301,1,11701
2021,13301,2,13631
2021,13301,3,15751
2021,13301,4,15582
2021,13301,5,16640
2021,13301,6,16520
2021,13301,7,17241
2021,13301,8,18792
2021,13301,9,20933
2021,13301,10,23526
2021,13301,11,23082
2021,13301,12,24308
2021,13303,1,53239
2021,13303,2,56268
2021,13303,3,65128
2021,13303,4,63130
2021,13303,5,66402
2021,13303,6,64879
2021,13303,7,67512
2021,13303,8,76418
2021,13303,9,89983
2021,13303,10,98975
2021,13303,11,97045
2021,13303,12,101239
2021,13305,1,80693
2021,13305,2,89216
2021,13305,3,104843
2021,13305,4,105433
2021,13305,5,111786
2021,13305,6,109197
2021,13305,7,114050
2021,13305,8,131982
2021,13305,9,165662
2021,13305,10,179784
2021,13305,11,175116
2021,13305,12,182151
2021,13307,1,3329
2021,13307,2,3640
2021,13307,3,4255
2021,13307,4,4284
2021,13307,5,4506
2021,13307,6,4380
2021,13307,7,4694
2021,13307,8,5306
2021,13307,9,6443
2021,13307,10,7846
2021,13307,11,8070
2021,13307,12,8674
2021,13309,1,16736
2021,13309,2,17005
2021,13309,3,19107
2021,13309,4,18676
2021,13309,5,19506
2021,13309,6,19026
2021,13309,7,20081
2021,13309,8,23301
2021,13309,9,27355
2021,13309,10,29435
2021,13309,11,29362
2021,13309,12,30673
2021,13311,1,79072
2021,13311,2,83458
2021,13311,3,95964
2021,13311,4,94908
2021,13311,5,99653
2021,13311,6,97246
2021,13311,7,101406
2021,13311,8,113150
2021,13311,9,135242
2021,13311,10,148517
2021,13311,11,146219
2021,13311,12,155472
2021,13313,1,425501
2021,13313,2,436542
2021,13313,3,502008
2021,13313,4,500598
2021,13313,5,525435
2021,13313,6,512183
2021,13313,7,532851
2021,13313,8,570513
2021,13313,9,631474
2021,13313,10,692878
2021,13313,11,688055
2021,13313,12,727355
2021,13315,1,20794
2021,13315,2,21488
2021,13315,3,25040
2021,13315,4,24759
2021,13315,5,25792
2021,13315,6,25161
2021,13315,7,26357
2021,13315,8,30515
2021,13315,9,36220
2021,13315,10,39354
2021,13315,11,38756
2021,13315,12,40825
2021,13317,1,24242
2021,13317,2,27627
2021,13317,3,32611
2021,13317,4,32052
2021,13317,5,33665
2021,13317,6,33217
2021,13317,7,34794
2021,13317,8,36095
2021,13317,9,41580
2021,13317,10,47426
2021,13317,11,46991
2021,13317,12,49682
2021,13319,1,22982
2021,13319,2,23714
2021,13319,3,28127
2021,13319,4,27608
2021,13319,5,28903
2021,13319,6,28323
2021,13319,7,29611
2021,13319,8,34405
2021,13319,9,42406
2021,13319,10,46153
2021,13319,11,45443
2021,13319,12,47668
2021,13321,1,44096
2021,13321,2,46483
2021,13321,3,53097
2021,13321,4,52539
2021,13321,5,55614
2021,13321,6,54104
2021,13321,7,56548
2021,13321,8,67569
2021,13321,9,85517
2021,13321,10,94479
2021,13321,11,93534
2021,13321,12,98063
2021,15001,1,64298
2021,15001,2,62753
2021,15001,3,73782
2021,15001,4,79688
2021,15001,5,87535
2021,15001,6,94025
2021,15001,7,108291
2021,15001,8,177959
2021,15001,9,271973
2021,15001,10,329435
2021,15001,11,342919
2021,15001,12,374218
2021,15003,1,613906
2021,15003,2,608876
2021,15003,3,704886
2021,15003,4,734753
2021,15003,5,819610
2021,15003,6,825578
2021,15003,7,893793
2021,15003,8,1148264
2021,15003,9,1529914
2021,15003,10,1760480
2021,15003,11,1762882
2021,15003,12,2003498
2021,15005,1,31
2021,15005,2,28
2021,15005,3,31
2021,15005,4,30
2021,15005,5,31
2021,15005,6,30
2021,15005,7,31
2021,15005,8,31
2021,15005,9,30
2021,15005,10,31
2021,15005,11,30
2021,15005,12,31
2021,15007,1,5233
2021,15007,2,5092
2021,15007,3,5846
2021,15007,4,6217
2021,15007,5,9452
2021,15007,6,10182
2021,15007,7,14062
2021,15007,8,26739
2021,15007,9,55358
2021,15007,10,76298
2021,15007,11,86703
2021,15007,12,104633
2021,15009,1,59161
2021,15009,2,71637
2021,15009,3,98509
2021,15009,4,121177
2021,15009,5,139665
2021,15009,6,143543
2021,15009,7,155594
2021,15009,8,198321
2021,15009,9,263472
2021,15009,10,301047
2021,15009,11,304165
2021,15009,12,336649
2021,16001,1,1299651
2021,16001,2,1282080
2021,16001,3,1488579
2021,16001,4,1514511
2021,16001,5,1620797
2021,16001,6,1598093
2021,16001,7,1682725
2021,16001,8,1799586
2021,16001,9,1964592
2021,16001,10,2386928
2021,16001,11,2512656
2021,16001,12,2703458
2021,16003,1,9151
2021,16003,2,8993
2021,16003,3,10317
2021,16003,4,10102
2021,16003,5,10550
2021,16003,6,10255
2021,16003,7,10738
2021,16003,8,11545
2021,16003,9,12658
2021,16003,10,15264
2021,16003,11,16207
2021,16003,12,17288
2021,16005,1,216367
2021,16005,2,214014
2021,16005,3,252446
2021,16005,4,257184
2021,16005,5,272257
2021,16005,6,266023
2021,16005,7,277455
2021,16005,8,291856
2021,16005,9,323695
2021,16005,10,394294
2021,16005,11,418010
2021,16005,12,448927
2021,16007,1,9521
2021,16007,2,9512
2021,16007,3,11242
2021,16007,4,11285
2021,16007,5,12081
2021,16007,6,11939
2021,16007,7,12792
2021,16007,8,13789
2021,16007,9,16072
2021,16007,10,20066
2021,16007,11,21671
2021,16007,12,23269
2021,16009,1,15452
2021,16009,2,15683
2021,16009,3,19737
2021,16009,4,19759
2021,16009,5,21241
2021,16009,6,21656
2021,16009,7,24063
2021,16009,8,26136
2021,16009,9,28829
2021,16009,10,34518
2021,16009,11,39884
2021,16009,12,51090
2021,16011,1,120914
2021,16011,2,116665
2021,16011,3,139115
2021,16011,4,143261
2021,16011,5,150310
2021,16011,6,146296
2021,16011,7,151800
2021,16011,8,156397
2021,16011,9,168488
2021,16011,10,200645
2021,16011,11,212021
2021,16011,12,226660
2021,16013,1,53653
2021,16013,2,58679
2021,16013,3,68579
2021,16013,4,69674
2021,16013,5,73673
2021,16013,6,71728
2021,16013,7,74926
2021,16013,8,77249
2021,16013,9,80225
2021,16013,10,90722
2021,16013,11,93548
2021,16013,12,101828
2021,16015,1,8405
2021,16015,2,8400
2021,16015,3,9802
2021,16015,4,10154
2021,16015,5,11143
2021,16015,6,11152
2021,16015,7,12135
2021,16015,8,13568
2021,16015,9,16331
2021,16015,10,22150
2021,16015,11,24094
2021,16015,12,25729
2021,16017,1,73086
2021,16017,2,80709
2021,16017,3,94411
2021,16017,4,94976
2021,16017,5,101089
2021,16017,6,100525
2021,16017,7,106046
2021,16017,8,113239
2021,16017,9,129642
2021,16017,10,159769
2021,16017,11,183662
2021,16017,12,205765
2021,16019,1,341417
2021,16019,2,330053
2021,16019,3,408835
2021,16019,4,436035
2021,16019,5,462156
2021,16019,6,450583
2021,16019,7,469241
2021,16019,8,484379
2021,16019,9,508237
2021,16019,10,590302
2021,16019,11,628481
2021,16019,12,682982
2021,16021,1,20484
2021,16021,2,21941
2021,16021,3,25769
2021,16021,4,25599
2021,16021,5,26940
2021,16021,6,26540
2021,16021,7,28016
2021,16021,8,29468
2021,16021,9,33166
2021,16021,10,41896
2021,16021,11,49130
2021,16021,12,53575
2021,16023,1,5485
2021,16023,2,5399
2021,16023,3,6232
2021,16023,4,6205
2021,16023,5,6514
2021,16023,6,6360
2021,16023,7,6578
2021,16023,8,6937
2021,16023,9,7929
2021,16023,10,10183
2021,16023,11,11229
2021,16023,12,12011
2021,16025,1,1844
2021,16025,2,1912
2021,16025,3,2187
2021,16025,4,2130
2021,16025,5,2214
2021,16025,6,2160
2021,16025,7,2248
2021,16025,8,2291
2021,16025,9,2547
2021,16025,10,3243
2021,16025,11,3222
2021,16025,12,3358
2021,16027,1,696102
2021,16027,2,681056
2021,16027,3,779385
2021,16027,4,780962
2021,16027,5,832011
2021,16027,6,823648
2021,16027,7,865892
2021,16027,8,924537
2021,16027,9,1022149
2021,16027,10,1229982
2021,16027,11,1286562
2021,16027,12,1372748
2021,16029,1,17978
2021,16029,2,17326
2021,16029,3,19665
2021,16029,4,20319
2021,16029,5,21545
2021,16029,6,21212
2021,16029,7,22215
2021,16029,8,22941
2021,16029,9,25229
2021,16029,10,29685
2021,16029,11,30934
2021,16029,12,33333
2021,16031,1,83138
2021,16031,2,79146
2021,16031,3,89324
2021,16031,4,87627
2021,16031,5,91228
2021,16031,6,88858
2021,16031,7,92680
2021,16031,8,95533
2021,16031,9,101210
2021,16031,10,115173
2021,16031,11,118122
2021,16031,12,125013
2021,16033,1,1645
2021,16033,2,1484
2021,16033,3,1699
2021,16033,4,1766
2021,16033,5,1829
2021,16033,6,1770
2021,16033,7,1829
2021,16033,8,1842
2021,16033,9,1885
2021,16033,10,2396
2021,16033,11,2591
2021,16033,12,2805
2021,16035,1,27879
2021,16035,2,27701
2021,16035,3,31430
2021,16035,4,31067
2021,16035,5,32695
2021,16035,6,32450
2021,16035,7,33732
2021,16035,8,37116
2021,16035,9,44088
2021,16035,10,49141
2021,16035,11,49488
2021,16035,12,53588
2021,16037,1,6813
2021,16037,2,6397
2021,16037,3,7333
2021,16037,4,7311
2021,16037,5,7763
2021,16037,6,7708
2021,16037,7,8027
2021,16037,8,8187
2021,16037,9,9028
2021,16037,10,11034
2021,16037,11,11740
2021,16037,12,12643
2021,16039,1,45210
2021,16039,2,44062
2021,16039,3,51915
2021,16039,4,56592
2021,16039,5,62832
2021,16039,6,63197
2021,16039,7,66945
2021,16039,8,74385
2021,16039,9,91555
2021,16039,10,120286
2021,16039,11,128162
2021,16039,12,137490
2021,16041,1,30807
2021,16041,2,29789
2021,16041,3,34535
2021,16041,4,35391
2021,16041,5,37254
2021,16041,6,36628
2021,16041,7,38890
2021,16041,8,40195
2021,16041,9,41977
2021,16041,10,47660
2021,16041,11,50741
2021,16041,12,55777
2021,16043,1,28308
2021,16043,2,27350
2021,16043,3,32608
2021,16043,4,33336
2021,16043,5,35090
2021,16043,6,34191
2021,16043,7,35720
2021,16043,8,37871
2021,16043,9,39695
2021,16043,10,45129
2021,16043,11,47420
2021,16043,12,52574
2021,16045,1,47895
2021,16045,2,46999
2021,16045,3,53060
2021,16045,4,52267
2021,16045,5,55229
2021,16045,6,54797
2021,16045,7,58096
2021,16045,8,62755
2021,16045,9,69591
2021,16045,10,82477
2021,16045,11,85748
2021,16045,12,90918
2021,16047,1,37230
2021,16047,2,35109
2021,16047,3,39519
2021,16047,4,38833
2021,16047,5,40662
2021,16047,6,39689
2021,16047,7,41907
2021,16047,8,45345
2021,16047,9,54845
2021,16047,10,68005
2021,16047,11,69665
2021,16047,12,74112
2021,16049,1,34901
2021,16049,2,32926
2021,16049,3,36852
2021,16049,4,36091
2021,16049,5,38943
2021,16049,6,40189
2021,16049,7,42809
2021,16049,8,46799
2021,16049,9,53305
2021,16049,10,62782
2021,16049,11,67529
2021,16049,12,73415
2021,16051,1,67656
2021,16051,2,66167
2021,16051,3,81533
2021,16051,4,87700
2021,16051,5,93096
2021,16051,6,90662
2021,16051,7,94737
2021,16051,8,98684
2021,16051,9,103532
2021,16051,10,120769
2021,16051,11,129026
2021,16051,12,140836
2021,16053,1,72799
2021,16053,2,69211
2021,16053,3,78188
2021,16053,4,76796
2021,16053,5,80866
2021,16053,6,79186
2021,16053,7,83036
2021,16053,8,89206
2021,16053,9,104310
2021,16053,10,127704
2021,16053,11,129660
2021,16053,12,137691
2021,16055,1,449937
2021,16055,2,456008
2021,16055,3,525930
2021,16055,4,524078
2021,16055,5,564177
2021,16055,6,566437
2021,16055,7,598719
2021,16055,8,646543
2021,16055,9,719123
2021,16055,10,842314
2021,16055,11,903928
2021,16055,12,978913
2021,16057,1,72821
2021,16057,2,73363
2021,16057,3,88464
2021,16057,4,90323
2021,16057,5,97910
2021,16057,6,96285
2021,16057,7,100276
2021,16057,8,106106
2021,16057,9,116421
2021,16057,10,135343
2021,16057,11,139729
2021,16057,12,149325
2021,16059,1,14615
2021,16059,2,13649
2021,16059,3,15790
2021,16059,4,15593
2021,16059,5,16368
2021,16059,6,15963
2021,16059,7,16719
2021,16059,8,17888
2021,16059,9,20271
2021,16059,10,24466
2021,16059,11,27092
2021,16059,12,30749
2021,16061,1,11073
2021,16061,2,10475
2021,16061,3,11832
2021,16061,4,11610
2021,16061,5,12435
2021,16061,6,12948
2021,16061,7,13716
2021,16061,8,15263
2021,16061,9,18792
2021,16061,10,22628
2021,16061,11,24195
2021,16061,12,26312
2021,16063,1,14180
2021,16063,2,13485
2021,16063,3,15159
2021,16063,4,14910
2021,16063,5,15732
2021,16063,6,15356
2021,16063,7,15903
2021,16063,8,16268
2021,16063,9,17632
2021,16063,10,20363
2021,16063,11,21309
2021,16063,12,23733
2021,16065,1,173273
2021,16065,2,171275
2021,16065,3,205037
2021,16065,4,211821
2021,16065,5,223694
2021,16065,6,219581
2021,16065,7,229166
2021,16065,8,236095
2021,16065,9,237628
2021,16065,10,260846
2021,16065,11,267426
2021,16065,12,286219
2021,16067,1,66973
2021,16067,2,63288
2021,16067,3,71250
2021,16067,4,69633
2021,16067,5,72527
2021,16067,6,70547
2021,16067,7,73538
2021,16067,8,76648
2021,16067,9,82080
2021,16067,10,94388
2021,16067,11,96452
2021,16067,12,101692
2021,16069,1,98578
2021,16069,2,93158
2021,16069,3,106078
2021,16069,4,105882
2021,16069,5,112758
2021,16069,6,111667
2021,16069,7,117689
2021,16069,8,133747
2021,16069,9,157234
2021,16069,10,184281
2021,16069,11,188362
2021,16069,12,201784
2021,16071,1,8724
2021,16071,2,8950
2021,16071,3,10403
2021,16071,4,10547
2021,16071,5,11248
2021,16071,6,11007
2021,16071,7,11625
2021,16071,8,12330
2021,16071,9,12970
2021,16071,10,15791
2021,16071,11,17113
2021,16071,12,18602
2021,16073,1,29163
2021,16073,2,27792
2021,16073,3,31781
2021,16073,4,31465
2021,16073,5,33134
2021,16073,6,32638
2021,16073,7,34023
2021,16073,8,35589
2021,16073,9,39465
2021,16073,10,48181
2021,16073,11,50305
2021,16073,12,53539
2021,16075,1,68573
2021,16075,2,66008
2021,16075,3,74717
2021,16075,4,74715
2021,16075,5,79537
2021,16075,6,78299
2021,16075,7,81953
2021,16075,8,86921
2021,16075,9,97706
2021,16075,10,119526
2021,16075,11,126164
2021,16075,12,133237
2021,16077,1,17902
2021,16077,2,17548
2021,16077,3,20017
2021,16077,4,19813
2021,16077,5,20598
2021,16077,6,20072
2021,16077,7,21004
2021,16077,8,21955
2021,16077,9,24080
2021,16077,10,30531
2021,16077,11,32811
2021,16077,12,34838
2021,16079,1,28312
2021,16079,2,27649
2021,16079,3,31836
2021,16079,4,31958
2021,16079,5,34763
2021,16079,6,35352
2021,16079,7,38425
2021,16079,8,43304
2021,16079,9,49089
2021,16079,10,57698
2021,16079,11,61703
2021,16079,12,67802
2021,16081,1,26896
2021,16081,2,29424
2021,16081,3,34737
2021,16081,4,35646
2021,16081,5,37853
2021,16081,6,36907
2021,16081,7,38440
2021,16081,8,40273
2021,16081,9,42822
2021,16081,10,49208
2021,16081,11,50670
2021,16081,12,55364
2021,16083,1,261830
2021,16083,2,249178
2021,16083,3,281362
2021,16083,4,278629
2021,16083,5,296326
2021,16083,6,292245
2021,16083,7,309490
2021,16083,8,342223
2021,16083,9,396326
2021,16083,10,474622
2021,16083,11,487657
2021,16083,12,520204
2021,16085,1,19276
2021,16085,2,21869
2021,16085,3,25204
2021,16085,4,24901
2021,16085,5,26060
2021,16085,6,25721
2021,16085,7,27698
2021,16085,8,30648
2021,16085,9,35395
2021,16085,10,43626
2021,16085,11,45926
2021,16085,12,49886
2021,16087,1,33599
2021,16087,2,32752
2021,16087,3,36765
2021,16087,4,36250
2021,16087,5,37791
2021,16087,6,37067
2021,16087,7,38486
2021,16087,8,39702
2021,16087,9,46585
2021,16087,10,55385
2021,16087,11,57059
2021,16087,12,59996
2021,17001,1,225315
2021,17001,2,220995
2021,17001,3,249681
2021,17001,4,245540
2021,17001,5,262886
2021,17001,6,260374
2021,17001,7,284717
2021,17001,8,332490
2021,17001,9,372580
2021,17001,10,405687
2021,17001,11,414537
2021,17001,12,474119
2021,17003,1,11821
2021,17003,2,12176
2021,17003,3,14052
2021,17003,4,13852
2021,17003,5,14511
2021,17003,6,14187
2021,17003,7,14903
2021,17003,8,16864
2021,17003,9,19667
2021,17003,10,22204
2021,17003,11,23574
2021,17003,12,26111
2021,17005,1,52904
2021,17005,2,52088
2021,17005,3,59606
2021,17005,4,59128
2021,17005,5,63643
2021,17005,6,62584
2021,17005,7,65330
2021,17005,8,68522
2021,17005,9,72113
2021,17005,10,78826
2021,17005,11,79849
2021,17005,12,89717
2021,17007,1,169577
2021,17007,2,163680
2021,17007,3,186094
2021,17007,4,190082
2021,17007,5,207806
2021,17007,6,204846
2021,17007,7,213544
2021,17007,8,220574
2021,17007,9,225426
2021,17007,10,244074
2021,17007,11,249234
2021,17007,12,291770
2021,17009,1,17716
2021,17009,2,18234
2021,17009,3,20877
2021,17009,4,20591
2021,17009,5,22037
2021,17009,6,21900
2021,17009,7,24198
2021,17009,8,27629
2021,17009,9,30299
2021,17009,10,32848
2021,17009,11,32713
2021,17009,12,36258
2021,17011,1,92473
2021,17011,2,90156
2021,17011,3,104490
2021,17011,4,105510
2021,17011,5,115213
2021,17011,6,113431
2021,17011,7,118503
2021,17011,8,122497
2021,17011,9,126252
2021,17011,10,136575
2021,17011,11,140828
2021,17011,12,163616
2021,17013,1,13275
2021,17013,2,13124
2021,17013,3,15209
2021,17013,4,15265
2021,17013,5,16040
2021,17013,6,15803
2021,17013,7,16549
2021,17013,8,17674
2021,17013,9,18914
2021,17013,10,21188
2021,17013,11,22082
2021,17013,12,27667
2021,17015,1,44021
2021,17015,2,43192
2021,17015,3,49598
2021,17015,4,50767
2021,17015,5,54356
2021,17015,6,53423
2021,17015,7,59162
2021,17015,8,64885
2021,17015,9,66772
2021,17015,10,72766
2021,17015,11,75072
2021,17015,12,88281
2021,17017,1,53629
2021,17017,2,52082
2021,17017,3,59013
