,PCIncome,fip-year,fips,POPESTIMATE,MFratio,POPEST_MALE,POPEST_FEM,MEDIAN_AGE_TOT,UNDER5_TOT,AGE513_TOT,AGE1544_TOT,AGE4564_TOT,AGE65PLUS_TOT,RUCC_2013,WA,BA,IA,AA,NA,TOM,NH,H
8557,33913,51079-2020,51079,20591,0.979903846,10191,10400,41,1201,2447,7330,5542,3753,3,17863,1549,106,489,13,571,19221,1370
8558,35942,51079-2021,51079,20968,0.980542174,10381,10587,40.6,1277,2457,7602,5486,3836,3,18088,1647,102,513,19,599,19494,1474
8559,19550,51081-2019,51081,11289,1.700717703,7109,4180,41.3,398,948,4835,3233,1764,6,4253,6808,32,80,1,115,10996,293
8560,20011,51081-2020,51081,11393,1.721041318,7206,4187,41.2,423,952,4879,3235,1785,6,4252,6884,33,80,7,137,11095,298
8561,21938,51081-2021,51081,11437,1.746637848,7273,4164,41.1,444,893,4975,3220,1794,6,4260,6913,34,86,7,137,11119,318
8562,23909,51083-2019,51083,34035,0.919952615,16308,17727,47.1,1793,3404,10670,9268,8512,6,20823,12362,124,231,7,488,33295,740
8563,24368,51083-2020,51083,33901,0.931790985,16352,17549,46.8,1805,3430,10675,9117,8444,6,20750,12249,146,234,7,515,33098,803
8564,24899,51083-2021,51083,33738,0.927335047,16233,17505,46.6,1808,3397,10699,8851,8543,6,20643,12155,140,222,7,571,32908,830
8565,41200,51085-2019,51085,107535,0.96042149,52682,54853,42.6,5361,12031,37916,31202,19485,1,92363,10217,539,2122,93,2201,104146,3389
8566,43003,51085-2020,51085,110102,0.973472424,54311,55791,42.5,5345,12432,38986,31690,20063,1,94363,10574,543,2228,110,2284,106488,3614
8567,44911,51085-2021,51085,111603,0.977409238,55164,56439,42.5,5303,12456,39922,31543,20835,1,95532,10687,545,2384,118,2337,107690,3913
8568,39516,51087-2019,51087,332513,0.903446105,157823,174690,38.8,20289,37333,131165,86488,52895,1,188995,102149,1182,31323,221,8643,312627,19886
8569,41437,51087-2020,51087,334298,0.912602196,159511,174787,38.9,19938,37662,132183,86660,53353,1,188839,102896,1222,32165,258,8918,313749,20549
8570,43445,51087-2021,51087,333554,0.911823877,159085,174469,39.2,19275,37031,132275,85570,54923,1,187286,102914,1277,32656,259,9162,312603,20951
8571,22372,51089-2019,51089,50724,0.929035938,24429,26295,47.8,2397,5130,15627,14583,12421,4,37648,11532,182,256,41,1065,47785,2939
8572,23051,51089-2020,51089,50782,0.943287923,24650,26132,47.6,2359,5156,15779,14654,12231,4,37712,11508,196,260,39,1067,47720,3062
8573,24337,51089-2021,51089,50248,0.940751613,24357,25891,47.8,2201,4979,15748,14371,12310,4,37229,11462,205,260,39,1053,47150,3098
8574,31485,51091-2019,51091,2176,0.989031079,1082,1094,58.9,91,129,495,672,776,8,2124,23,7,14,0,8,2153,23
8575,30911,51091-2020,51091,2236,1.003584229,1120,1116,59,87,145,512,680,801,8,2181,22,6,18,0,9,2206,30
8576,28793,51091-2021,51091,2226,0.969911504,1096,1130,59.3,80,156,525,646,805,8,2169,20,6,22,0,9,2193,33
8577,37126,51093-2019,51093,37400,0.960270454,18321,19079,44.2,1969,3997,12586,11018,7370,1,27224,8646,180,385,24,941,35960,1440
8578,39024,51093-2020,51093,38658,0.973253024,19067,19591,43.8,2002,4240,13118,11246,7566,1,28157,8878,192,397,22,1012,37186,1472
8579,42122,51093-2021,51093,39278,0.967539949,19315,19963,43.6,1934,4383,13458,11211,7767,1,28517,9028,197,425,26,1085,37639,1639
8580,44495,51095-2019,51095,76838,0.933177347,37091,39747,47.2,3596,7643,24401,20229,20050,1,61704,10415,326,2112,67,2214,72170,4668
8581,45862,51095-2020,51095,78412,0.943392485,38064,40348,47.1,3629,7924,24877,20593,20396,1,62652,10819,342,2204,77,2318,73418,4994
8582,47223,51095-2021,51095,79882,0.94147527,38737,41145,47.1,3744,7911,25523,20655,21060,1,63582,11146,354,2281,94,2425,74592,5290
8583,31174,51097-2019,51097,7011,1.04760514,3587,3424,48.7,336,611,2191,2178,1623,8,4818,1846,122,35,2,188,6778,233
8584,34873,51097-2020,51097,6590,1.054239401,3382,3208,49.1,311,581,2042,2059,1530,8,4529,1688,127,35,3,208,6356,234
8585,36359,51097-2021,51097,6662,1.049846154,3412,3250,49,322,571,2093,2047,1560,8,4634,1634,128,37,3,226,6409,253
8586,38739,51099-2019,51099,26981,1.02986759,13689,13292,38.1,1601,3494,10499,7301,3675,6,20996,4355,223,431,30,946,25423,1558
8587,38926,51099-2020,51099,26806,1.034147822,13628,13178,38.3,1548,3510,10404,7289,3662,6,20870,4230,231,455,31,989,25186,1620
8588,41157,51099-2021,51099,27489,1.029607206,13945,13544,38.3,1562,3572,10746,7346,3839,6,21275,4429,244,479,33,1029,25676,1813
8589,30704,51101-2019,51101,17198,0.965710367,8449,8749,40.1,1018,1997,6328,4773,2836,1,13658,2657,247,208,4,424,16716,482
8590,33261,51101-2020,51101,17905,0.973655203,8833,9072,39.9,1065,2073,6629,4960,2924,1,14203,2759,279,230,4,430,17381,524
8591,33408,51101-2021,51101,18171,0.967197142,8934,9237,39.9,1063,2080,6827,4917,3036,1,14422,2738,285,250,4,472,17616,555
8592,40062,51103-2019,51103,10619,0.906120984,5048,5571,57.7,447,780,2556,2818,3893,9,7286,3056,36,88,1,152,10382,237
8593,48280,51103-2020,51103,10910,0.920098557,5228,5682,57.6,441,849,2651,2889,3968,9,7473,3156,37,93,0,151,10655,255
8594,44978,51103-2021,51103,10928,0.923943662,5248,5680,57.9,404,865,2664,2869,4014,9,7573,3079,34,94,0,148,10646,282
8595,19720,51105-2019,51105,23540,1.088731145,12270,11270,45.4,1071,2206,8125,6613,5263,8,22252,876,92,70,10,240,23089,451
8596,19126,51105-2020,51105,22084,1.103839192,11587,10497,45.5,996,2082,7569,6215,4979,8,20845,825,94,69,10,241,21663,421
8597,19671,51105-2021,51105,21983,1.112531232,11577,10406,45.4,979,2099,7555,6076,5027,8,20704,851,101,69,10,248,21535,448
8598,55744,51107-2019,51107,414872,0.98703003,206082,208790,36.9,28541,60261,169739,109192,40330,1,276921,33563,1990,85393,433,16572,357811,57061
8599,57513,51107-2020,51107,422597,1.002307455,211542,211055,37.2,27920,61183,172118,112779,41511,1,279094,34436,2072,89327,461,17207,363743,58854
8600,61045,51107-2021,51107,427592,1.004650727,214292,213300,37.6,27160,60360,174312,115017,43443,1,279028,34851,2077,93350,459,17827,368208,59384
8601,34041,51109-2019,51109,37477,0.97580135,18509,18968,45.2,2005,3823,12430,11186,7615,8,30323,5793,211,250,25,875,36220,1257
8602,35894,51109-2020,51109,37757,0.991402954,18797,18960,44.9,2002,3852,12631,11156,7680,8,30521,5773,206,259,29,969,36439,1318
8603,38360,51109-2021,51109,38848,0.990367866,19330,19518,44.7,1985,3920,13164,11286,8012,8,31473,5804,215,287,28,1041,37451,1397
8604,19848,51111-2019,51111,12251,1.126540531,6490,5761,45,650,1156,4178,3348,2771,9,7699,4135,69,53,24,271,11578,673
8605,21602,51111-2020,51111,11930,1.139910314,6355,5575,44.8,617,1179,4050,3214,2720,9,7525,3931,82,60,26,306,11244,686
8606,23171,51111-2021,51111,11926,1.148054755,6374,5552,44.9,576,1191,4078,3187,2751,9,7496,3924,83,61,29,333,11210,716
8607,30777,51113-2019,51113,13213,0.940234949,6403,6810,46.6,696,1339,4199,3838,2981,8,11504,1210,34,96,4,365,12807,406
8608,34434,51113-2020,51113,13837,0.947227695,6731,7106,46.4,695,1416,4435,4000,3110,8,12056,1263,36,98,4,380,13390,447
8609,35538,51113-2021,51113,13942,0.943406747,6768,7174,46.4,683,1411,4489,3959,3221,8,12197,1211,42,108,4,380,13452,490
8610,35731,51115-2019,51115,8782,0.939059395,4253,4529,54.1,324,698,2312,2622,2751,1,7735,744,28,76,9,190,8535,247
8611,43918,51115-2020,51115,8524,0.956841139,4168,4356,54.1,306,695,2240,2570,2640,1,7483,731,28,76,13,193,8266,258
8612,44684,51115-2021,51115,8546,0.965049437,4197,4349,54.3,307,712,2237,2504,2700,1,7488,714,32,81,13,218,8266,280
8613,25056,51117-2019,51117,30723,0.945355537,14930,15793,48.9,1546,2818,9298,8695,8042,7,19125,10626,116,252,28,576,29781,942
8614,28048,51117-2020,51117,30287,0.950602177,14760,15527,48.9,1526,2798,9184,8527,7907,7,18983,10344,122,257,25,556,29375,912
8615,28959,51117-2021,51117,30248,0.953626558,14765,15483,49.1,1500,2756,9225,8395,8037,7,19037,10235,121,248,25,582,29308,940
8616,31502,51119-2019,51119,10561,0.968499534,5196,5365,55.2,439,822,2706,3062,3432,8,8485,1735,58,51,6,226,10242,319
8617,33992,51119-2020,51119,10623,0.988581056,5281,5342,55.3,439,841,2754,3064,3429,8,8566,1715,60,50,6,226,10284,339
8618,35510,51119-2021,51119,10781,0.990215987,5364,5417,55.4,469,825,2815,3046,3516,8,8702,1696,58,63,6,256,10432,349
8619,30054,51121-2019,51121,98872,1.068451883,51072,47800,30.2,4049,7734,53061,20085,13123,3,85524,4222,304,6281,54,2487,95415,3457
8620,30581,51121-2020,51121,99508,1.07282423,51502,48006,30.5,3968,7986,52862,20404,13419,3,86281,4261,302,6120,61,2483,95965,3543
8621,30469,51121-2021,51121,98473,1.068803966,50874,47599,31,3848,7778,51995,20161,13746,3,85274,4186,301,6107,59,2546,94862,3611
8622,35489,51125-2019,51125,14867,0.934799584,7183,7684,50.7,679,1294,4384,4200,4160,3,12649,1671,81,114,6,346,14209,658
8623,38364,51125-2020,51125,14732,0.966889186,7242,7490,50.9,691,1253,4302,4197,4136,3,12546,1651,85,117,8,325,14038,694
8624,41790,51125-2021,51125,14790,0.966232385,7268,7522,51.2,680,1232,4301,4154,4259,3,12590,1627,87,133,8,345,14074,716
8625,38080,51127-2019,51127,22984,1.036324976,11697,11287,43.1,1137,2358,8277,6868,4068,1,18596,3185,259,267,16,661,22137,847
8626,40293,51127-2020,51127,23086,1.057759159,11867,11219,43,1116,2342,8356,6841,4137,1,18622,3198,249,277,15,725,22160,926
8627,43780,51127-2021,51127,23897,1.062219537,12309,11588,42.7,1158,2343,8815,6978,4308,1,19253,3321,262,295,16,750,22933,964
8628,28518,51131-2019,51131,11800,0.925901746,5673,6127,50.1,591,1192,3382,3231,3266,8,7433,3957,42,114,25,229,10689,1111
8629,31959,51131-2020,51131,12232,0.910354521,5829,6403,50.8,596,1225,3459,3398,3416,8,7753,4045,46,123,24,241,11105,1127
8630,34811,51131-2021,51131,12085,0.908559697,5753,6332,51.6,551,1166,3429,3325,3481,8,7744,3908,52,124,25,232,10978,1107
8631,36261,51133-2019,51133,12069,0.959889575,5911,6158,58.5,426,900,2805,3307,4536,9,8756,2996,28,65,13,211,11603,466
8632,38679,51133-2020,51133,11839,0.968246052,5824,6015,58.3,431,885,2782,3243,4394,9,8544,2974,31,68,13,209,11359,480
8633,41562,51133-2021,51133,12029,0.97293751,5932,6097,58.2,457,883,2890,3301,4396,9,8710,2979,31,76,14,219,11516,513
8634,24571,51135-2019,51135,15206,1.183828809,8243,6963,41.5,763,1491,5806,4072,2913,6,8712,6018,111,85,20,260,14473,733
8635,24394,51135-2020,51135,15614,1.21067535,8551,7063,41.5,773,1518,6007,4187,2945,6,9003,6125,116,78,19,273,14844,770
8636,25843,51135-2021,51135,15594,1.227714286,8594,7000,41.8,772,1482,6008,4179,2970,6,9030,6057,125,88,19,275,14846,748
8637,32292,51137-2019,51137,36941,0.951452721,18011,18930,43.8,2023,3881,12685,10318,7620,6,30331,4917,198,432,41,1022,34881,2060
8638,33313,51137-2020,51137,36396,0.961414098,17840,18556,43.3,2013,3927,12515,10138,7384,6,29744,4893,204,451,43,1061,34280,2116
8639,36839,51137-2021,51137,37188,0.961909786,18233,18955,42.8,2085,3975,12970,10146,7557,6,30379,4911,231,464,41,1162,34827,2361
8640,25170,51139-2019,51139,23937,0.971908724,11798,12139,45.7,1292,2303,7911,6917,5236,6,22868,537,68,117,9,338,23406,531
8641,26321,51139-2020,51139,23693,0.98035774,11729,11964,45.4,1299,2326,7819,6834,5123,6,22617,544,64,111,10,347,23136,557
8642,27214,51139-2021,51139,23807,0.98706285,11826,11981,45.3,1264,2344,7932,6798,5195,6,22693,559,66,114,10,365,23222,585
8643,24292,51141-2019,51141,17592,0.986225584,8735,8857,50.4,720,1574,4983,5397,4726,8,16281,928,100,57,12,214,17035,557
8644,27939,51141-2020,51141,17560,1.009613184,8822,8738,50.7,708,1557,4926,5437,4722,8,16239,939,104,60,12,206,16968,592
8645,29049,51141-2021,51141,17602,1.006154548,8828,8774,50.9,649,1593,4990,5404,4764,8,16258,941,115,64,14,210,17004,598
8646,26032,51143-2019,51143,60470,0.972469583,29813,30657,47.8,2559,5660,19149,18173,14202,4,46095,12976,194,308,26,871,58785,1685
8647,26587,51143-2020,51143,60312,0.986757585,29955,30357,47.9,2505,5643,19139,18092,14178,4,46094,12842,197,309,26,844,58560,1752
8648,26821,51143-2021,51143,59972,0.988263767,29809,30163,48.1,2523,5476,19152,17628,14449,4,45834,12707,206,334,27,864,58186,1786
8649,37424,51145-2019,51145,29734,1.069459911,15366,14368,46,1342,2733,10068,9582,5684,1,26148,2758,128,177,25,498,29047,687
8650,39850,51145-2020,51145,30433,1.09161512,15883,14550,45.8,1338,2866,10339,9770,5775,1,26797,2772,126,186,31,521,29700,733
8651,43078,51145-2021,51145,31136,1.089383975,16234,14902,45.8,1373,2889,10633,9865,6021,1,27438,2782,133,207,30,546,30330,806
8652,21017,51147-2019,51147,22827,1.006063802,11448,11379,32.2,1059,1684,11115,4889,3864,6,14419,7561,76,299,24,448,22097,730
8653,21051,51147-2020,51147,21853,1.017820868,11023,10830,32,1009,1700,10658,4659,3634,6,13842,7168,84,291,23,445,21103,750
8654,21455,51147-2021,51147,21932,1.020637553,11078,10854,32.4,1002,1740,10710,4621,3686,6,14006,7052,87,282,24,481,21125,807
8655,29420,51149-2019,51149,38528,1.162307779,20710,17818,37.2,2385,4426,16358,9310,5577,1,23303,12564,292,789,163,1417,35210,3318
8656,31193,51149-2020,51149,43023,1.173427633,23228,19795,37.2,2502,5120,18360,10274,6226,1,26118,14085,322,908,146,1444,39091,3932
8657,30199,51149-2021,51149,42880,1.170369995,23123,19757,37.6,2249,5137,18301,10172,6424,1,26078,14096,342,860,156,1348,38983,3897
8658,40932,51153-2019,51153,471774,0.999516835,235830,235944,35.7,33545,64356,197248,120753,48634,1,293404,104948,5148,45139,968,22167,356452,115322
8659,42298,51153-2020,51153,482738,1.012246769,242838,239900,35.9,33415,66164,200756,124262,50293,1,298669,107358,5262,47364,973,23112,362292,120446
8660,45240,51153-2021,51153,484472,1.011809945,243658,240814,36.1,32720,65601,201325,124494,52455,1,298220,106992,5304,49358,971,23627,361367,123105
8661,28125,51155-2019,51155,34009,1.008919605,17080,16929,47.1,1606,2976,11115,10037,7935,3,31374,1702,90,232,5,606,33384,625
8662,28067,51155-2020,51155,33760,1.016846885,17021,16739,47.2,1568,3022,11036,10066,7732,3,31098,1717,88,246,6,605,33105,655
8663,31071,51155-2021,51155,33759,1.022829409,17070,16689,47.1,1549,3029,11111,9901,7813,3,31034,1727,94,251,6,647,33075,684
8664,41792,51157-2019,51157,7372,0.979060403,3647,3725,51.6,314,615,2141,2219,2021,1,6802,309,27,83,7,144,7057,315
8665,46731,51157-2020,51157,7312,1.001642486,3659,3653,51.7,316,623,2103,2188,2015,1,6722,295,30,97,7,161,7016,296
8666,48672,51157-2021,51157,7407,0.998111681,3700,3707,52,287,634,2124,2198,2084,1,6815,294,34,90,5,169,7104,303
8667,22853,51159-2019,51159,9066,1.288815956,5105,3961,43.7,378,764,3454,2386,1977,9,6052,2692,49,63,5,205,8422,644
8668,24400,51159-2020,51159,8920,1.316281485,5069,3851,43.2,377,782,3422,2346,1896,9,5943,2646,51,64,5,211,8249,671
8669,25620,51159-2021,51159,9017,1.332384894,5151,3866,42.8,382,769,3525,2354,1895,9,5969,2704,54,60,5,225,8341,676
8670,36469,51161-2019,51161,94423,0.927235988,45429,48994,44.3,4437,9695,32759,25787,20615,2,82979,6014,209,3353,40,1828,91340,3083
8671,37859,51161-2020,51161,96845,0.942767157,46996,49849,44.1,4438,10049,33761,26369,20995,2,84841,6276,259,3537,39,1893,93443,3402
8672,39999,51161-2021,51161,96589,0.937981541,46749,49840,44.2,4213,9848,33878,26035,21361,2,84192,6439,280,3627,43,2008,93096,3493
8673,31539,51163-2019,51163,22774,0.974510144,11240,11534,49.1,1080,2009,6992,6409,6036,6,21279,781,140,169,4,401,22298,476
8674,33177,51163-2020,51163,22610,0.982637671,11206,11404,49.2,1004,2010,6977,6380,5972,6,21078,799,150,177,4,402,22139,471
8675,34342,51163-2021,51163,22641,0.984312007,11231,11410,49.5,878,2013,7071,6283,6131,6,21106,795,148,186,4,402,22148,493
8676,31275,51165-2019,51165,82140,0.964695752,40332,41808,41.1,4717,9167,29731,21589,15914,3,77320,2115,492,817,60,1336,75986,6154
8677,33276,51165-2020,51165,83758,0.978831479,41431,42327,41.1,4777,9409,30301,21887,16260,3,78769,2241,474,877,54,1343,77209,6549
8678,34094,51165-2021,51165,84394,0.980150164,41774,42620,41.2,4751,9431,30692,21661,16704,3,79073,2384,499,944,54,1440,77490,6904
8679,21605,51167-2019,51167,26739,0.955319927,13064,13675,46.7,1294,2555,8624,7897,6071,7,26084,290,69,68,4,224,26378,361
8680,22030,51167-2020,51167,25726,0.976035026,12707,13019,46.6,1239,2484,8296,7632,5767,7,25050,285,70,70,4,247,25353,373
8681,23540,51167-2021,51167,25550,0.97755418,12630,12920,46.6,1246,2454,8294,7389,5877,7,24870,286,73,73,7,241,25172,378
8682,22898,51169-2019,51169,21578,1.008563716,10835,10743,48.1,859,2022,6836,6244,5395,2,21059,199,69,44,17,190,21269,309
8683,23702,51169-2020,51169,21547,1.027571281,10920,10627,47.9,846,2038,6892,6168,5354,2,21007,197,62,47,19,215,21241,306
8684,24214,51169-2021,51169,21419,1.029275225,10864,10555,47.9,815,2025,6921,6065,5345,2,20869,192,65,51,19,223,21077,342
8685,28882,51171-2019,51171,43557,0.963884756,21378,22179,44.5,2409,4628,14484,11970,9568,6,40772,1254,190,509,23,809,40338,3219
8686,40163,51171-2020,51171,44255,0.976110739,21860,22395,44.1,2466,4708,14825,12064,9641,6,41396,1246,200,516,24,873,40777,3478
8687,31364,51171-2021,51171,44752,0.979826579,22148,22604,43.9,2472,4764,15096,12003,9836,6,41685,1351,214,527,31,944,41146,3606
8688,21605,51173-2019,51173,30182,0.956313197,14754,15428,45.9,1393,2923,10075,8608,6837,7,28904,736,47,157,8,330,29546,636
8689,23016,51173-2020,51173,29730,0.967310746,14618,15112,45.7,1344,2916,9952,8445,6686,7,28424,756,53,148,8,341,29067,663
8690,24633,51173-2021,51173,29477,0.966969171,14491,14986,45.7,1317,2844,9974,8283,6684,7,28126,760,57,157,8,369,28784,693
8691,26600,51175-2019,51175,17797,1.075693958,9223,8574,47.3,837,1693,5643,5720,3685,6,11039,6220,95,96,13,334,17430,367
8692,27232,51175-2020,51175,17949,1.096600864,9388,8561,47.4,839,1723,5682,5758,3749,6,11174,6218,96,109,14,338,17544,405
8693,29785,51175-2021,51175,18006,1.095670391,9414,8592,47.4,767,1748,5776,5652,3859,6,11284,6144,109,110,14,345,17558,448
8694,37212,51177-2019,51177,136447,0.967257313,67088,69359,38.4,8419,16964,52255,36848,19914,1,102699,23863,654,3942,230,5059,121889,14558
8695,38731,51177-2020,51177,140475,0.977908254,69453,71022,38.4,8428,17765,54012,37641,20515,1,105020,25060,658,4157,247,5333,124827,15648
8696,41543,51177-2021,51177,143676,0.981328001,71161,72515,38.4,8399,17934,55746,37860,21514,1,106367,26355,706,4389,269,5590,126721,16955
8697,42126,51179-2019,51179,153775,1.025220598,77845,75930,35.7,9718,20349,64627,40234,16432,1,108775,30896,1183,5601,287,7033,132276,21499
8698,43401,51179-2020,51179,157604,1.037438271,80250,77354,35.8,9699,21257,66146,41126,16832,1,110154,32477,1270,6002,288,7413,134525,23079
8699,45618,51179-2021,51179,160877,1.03819792,81946,78931,36,9717,21565,67874,41499,17528,1,111187,33961,1363,6370,322,7674,135993,24884
8700,30260,51181-2019,51181,6407,0.982977406,3176,3231,50.7,304,519,1912,2099,1507,8,3519,2671,29,35,5,148,6232,175
8701,31136,51181-2020,51181,6546,0.987249545,3252,3294,50.8,299,523,1970,2110,1571,8,3622,2702,31,35,3,153,6354,192
8702,33416,51181-2021,51181,6530,1.004912496,3273,3257,51,329,498,1968,2038,1624,8,3646,2653,31,34,3,163,6334,196
8703,21652,51183-2019,51183,11092,1.475340326,6611,4481,40.5,433,875,4706,2953,2037,1,4543,6261,64,48,1,175,10734,358
8704,24391,51183-2020,51183,10768,1.48511424,6435,4333,40.3,416,871,4597,2847,1945,1,4475,6004,67,48,1,173,10383,385
8705,26055,51183-2021,51183,10763,1.528900376,6507,4256,40.1,405,848,4695,2774,1951,1,4495,5984,63,57,1,163,10363,400
8706,23738,51185-2019,51185,40734,0.987121323,20235,20499,45.7,2028,3862,13640,11260,9463,5,38518,1313,85,322,10,486,40264,470
8707,25648,51185-2020,51185,40343,0.998563361,20157,20186,45.4,1961,3900,13621,11105,9270,5,38082,1342,88,328,10,493,39887,456
8708,25317,51185-2021,51185,39925,1.000952238,19972,19953,45.3,1891,3899,13562,10754,9339,5,37602,1366,92,337,10,518,39480,445
8709,32086,51187-2019,51187,40235,0.996576022,20083,20152,40.8,2464,4326,14702,11595,6656,1,36352,1994,222,533,26,1108,38092,2143
8710,32660,51187-2020,51187,40782,1.009262453,20485,20297,40.7,2465,4438,14919,11639,6796,1,36799,2040,238,567,25,1113,38458,2324
8711,34850,51187-2021,51187,40925,1.011748513,20582,20343,40.6,2522,4378,15151,11359,6977,1,36783,2061,254,591,35,1201,38308,2617
8712,27524,51191-2019,51191,53852,0.973902207,26570,27282,47,2277,4954,17762,15475,12821,2,52090,819,126,284,27,506,52997,855
8713,28987,51191-2020,51191,53839,0.982801164,26686,27153,47.1,2281,4927,17700,15517,12819,2,52074,809,123,297,26,510,52982,857
